,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
135856,2017-01-02,10:35:00,PLAN3,MTC,68373748102,208100167682477,351905149071
135857,2017-01-02,10:38:00,PLAN3,MOC,67599860569,208100310191699,356008289837
135858,2017-01-02,11:00:00,PLAN3,MTC,65978198280,208100310191699,351905149071
135859,2017-01-02,11:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
135860,2017-01-02,11:00:00,PLAN1,MOC,68373748102,208100310191699,356008289837
135861,2017-01-02,11:15:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
135862,2017-01-02,11:40:00,PLAN3,MOC,65978198280,208100310191699,356008289837
135863,2017-01-02,11:50:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
135864,2017-01-02,12:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
135865,2017-01-02,12:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
135866,2017-01-02,12:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
135867,2017-01-02,12:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
135868,2017-01-02,12:10:00,PLAN3,MOC,65978198280,208100310191699,356008289837
135869,2017-01-02,12:20:00,PLAN1,MOC,65978198280,208100310191699,356008289837
135870,2017-01-02,12:40:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
135871,2017-01-02,12:55:00,PLAN1,SMS-MO,68373748102,208100167682477,356008289837
135799,2017-01-02,13:00:00,PLAN1,MOC,68373748102,208100310191699,353297808290
135800,2017-01-02,13:00:00,PLAN3,MOC,65978198280,208100167682477,351905149071
135872,2017-01-02,13:00:00,PLAN3,MOC,67599860569,208100310191699,356008289837
135801,2017-01-02,13:07:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
135802,2017-01-02,13:10:37,PLAN3,MTC,65978198280,208100310191699,356008289837
135803,2017-01-02,13:30:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
135804,2017-01-02,13:50:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
135805,2017-01-02,14:00:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
135806,2017-01-02,14:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
135807,2017-01-02,14:08:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
135808,2017-01-02,14:18:00,PLAN3,MOC,65978198280,208120276653317,356008289837
135809,2017-01-02,14:36:34,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
135810,2017-01-02,14:50:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
135811,2017-01-02,15:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
135812,2017-01-02,15:10:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
135813,2017-01-02,15:15:00,PLAN3,MTC,65978198280,208100310191699,356008289837
135814,2017-01-02,15:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
135815,2017-01-02,15:35:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
135816,2017-01-02,15:40:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
135817,2017-01-02,16:00:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
135818,2017-01-02,16:00:00,PLAN1,SMS-MO,68373748102,208100310191699,351905149071
135819,2017-01-02,16:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
135820,2017-01-02,16:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
135821,2017-01-02,16:00:00,PLAN2,MOC,68373748102,208100310191699,351905149071
135822,2017-01-02,16:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
135873,2017-01-02,16:20:00,PLAN2,SMS-MO,67599860569,208100310191699,356008289837
135874,2017-01-02,16:30:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
135875,2017-01-02,16:45:00,PLAN1,MOC,65978198280,208100167682477,356008289837
135876,2017-01-02,16:48:00,PLAN1,SMS-MO,65978198280,208100310191699,351905149071
135877,2017-01-02,17:00:00,PLAN3,MOC,68373748102,208100167682477,356008289837
135878,2017-01-02,17:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
135879,2017-01-02,17:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
135880,2017-01-02,17:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
135881,2017-01-02,17:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
135882,2017-01-02,17:00:00,PLAN3,MTC,65978198280,208100310191699,351905149071
135883,2017-01-02,17:30:00,PLAN3,SMS-MO,68373748102,208120276653317,356008289837
135884,2017-01-02,17:30:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
135885,2017-01-02,17:45:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
135886,2017-01-02,18:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
135887,2017-01-02,18:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
135888,2017-01-02,18:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
135889,2017-01-02,18:00:00,PLAN1,SMS-MT,65978198280,208100310191699,353297808290
135890,2017-01-02,18:20:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
135891,2017-01-02,18:30:00,PLAN1,SMS-MT,65978198280,208100167682477,353297808290
135892,2017-01-02,18:35:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
135893,2017-01-02,18:55:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
135895,2017-01-02,19:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
135896,2017-01-02,19:24:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
135897,2017-01-02,19:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
135898,2017-01-02,19:30:00,PLAN1,MTC,65978198280,208100310191699,356008289837
135899,2017-01-02,19:40:00,PLAN3,MTC,68373748102,208100310191699,356008289837
135828,2017-01-02,1:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
135829,2017-01-02,1:01:00,PLAN3,MOC,65978198280,208120276653317,356008289837
135900,2017-01-02,20:15:00,PLAN3,MTC,67599860569,208100310191699,356008289837
135901,2017-01-02,21:20:00,PLAN3,MTC,65978198280,208100310191699,356008289837
135902,2017-01-02,21:30:00,PLAN3,MOC,65978198280,208100167682477,351905149071
135905,2017-01-02,22:00:00,PLAN2,MTC,65978198280,208100167682477,353297808290
135906,2017-01-02,22:00:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
135907,2017-01-02,22:24:00,PLAN3,MOC,68373748102,208100310191699,351905149071
135908,2017-01-02,22:25:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
135909,2017-01-02,22:25:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
135910,2017-01-02,23:00:00,PLAN3,MOC,68373748102,208100167682477,351905149071
135911,2017-01-02,23:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
135912,2017-01-02,23:30:00,PLAN3,MTC,65978198280,208100310191699,351905149071
135913,2017-01-02,23:45:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
135830,2017-01-02,2:00:00,PLAN3,SMS-MO,68373748102,208100167682477,351905149071
135831,2017-01-02,2:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
135832,2017-01-02,3:30:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
135833,2017-01-02,5:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
135834,2017-01-02,5:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
135835,2017-01-02,6:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
135836,2017-01-02,6:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
