,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
155017,2016-08-18,16:07:00,PLAN1,MTC,65978198280,208100310191699,356008289837
155018,2016-08-18,17:00:00,PLAN1,SMS-MO,65978198280,208100310191699,351905149071
155019,2016-08-18,17:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
155020,2016-08-18,17:00:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
155021,2016-08-18,17:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
155022,2016-08-18,17:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
155023,2016-08-18,17:00:00,PLAN3,MTC,67599860569,208100310191699,356008289837
155024,2016-08-18,17:06:00,PLAN3,MOC,65978198280,208100167682477,356008289837
155025,2016-08-18,17:30:00,PLAN3,MTC,65978198280,208100310191699,353297808290
155026,2016-08-18,17:50:00,PLAN3,MOC,65978198280,208100310191699,356008289837
155027,2016-08-18,17:52:00,PLAN3,MTC,68373748102,208100167682477,356008289837
155028,2016-08-18,18:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
155029,2016-08-18,18:00:00,PLAN3,MOC,68373748102,208100310191699,351905149071
155030,2016-08-18,18:00:00,PLAN3,MTC,68373748102,208100310191699,351905149071
155031,2016-08-18,18:30:00,PLAN2,MTC,65978198280,208100310191699,356008289837
155032,2016-08-18,18:45:00,PLAN3,MOC,65978198280,208100167682477,356008289837
155033,2016-08-18,19:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
155034,2016-08-18,19:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
155035,2016-08-18,19:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
155036,2016-08-18,19:30:00,PLAN3,MOC,65978198280,208100167682477,356008289837
155037,2016-08-18,19:30:00,PLAN3,MTC,65978198280,208100167682477,353297808290
154936,2016-08-18,1:00:00,PLAN3,MTC,68373748102,208100167682477,356008289837
154937,2016-08-18,1:15:00,PLAN3,MTC,68373748102,208100167682477,356008289837
154938,2016-08-18,1:25:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
154939,2016-08-18,1:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
154940,2016-08-18,1:30:00,PLAN3,MTC,68373748102,208100310191699,356008289837
154941,2016-08-18,1:55:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
155038,2016-08-18,20:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
155039,2016-08-18,20:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
155040,2016-08-18,20:00:00,PLAN2,MOC,67599860569,208100167682477,356008289837
155041,2016-08-18,20:20:00,PLAN3,MTC,65978198280,208100167682477,356008289837
155042,2016-08-18,20:30:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
155043,2016-08-18,20:35:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
155044,2016-08-18,20:35:00,PLAN3,SMS-MO,68373748102,208100310191699,351905149071
155045,2016-08-18,20:35:00,PLAN3,SMS-MT,68373748102,208100167682477,353297808290
155046,2016-08-18,20:35:00,PLAN3,MOC,65978198280,208100167682477,356008289837
155047,2016-08-18,20:45:00,PLAN3,MTC,65978198280,208100310191699,356008289837
155048,2016-08-18,20:50:00,PLAN3,MOC,67599860569,208100167682477,356008289837
155052,2016-08-18,21:10:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
155053,2016-08-18,21:10:00,PLAN1,SMS-MO,68373748102,208100167682477,351905149071
155054,2016-08-18,21:10:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
155055,2016-08-18,21:15:00,PLAN1,MOC,65978198280,208100310191699,356008289837
155056,2016-08-18,21:30:00,PLAN3,MOC,65978198280,208100167682477,356008289837
155057,2016-08-18,21:53:00,PLAN3,MOC,65978198280,208100310191699,351905149071
155058,2016-08-18,22:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
155059,2016-08-18,22:00:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
155060,2016-08-18,22:07:00,PLAN3,MOC,65978198280,208100167682477,356008289837
155061,2016-08-18,22:08:00,PLAN3,MOC,65978198280,208100310191699,356008289837
155062,2016-08-18,22:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
155063,2016-08-18,22:30:00,PLAN1,MOC,65978198280,208100310191699,356008289837
155064,2016-08-18,22:30:00,PLAN2,SMS-MO,65978198280,208100167682477,351905149071
155065,2016-08-18,23:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
155066,2016-08-18,23:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
155067,2016-08-18,23:03:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
155068,2016-08-18,23:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
155069,2016-08-18,23:50:00,PLAN3,MTC,65978198280,208100310191699,356008289837
154942,2016-08-18,2:00:00,PLAN2,SMS-MT,65978198280,208100167682477,353297808290
154943,2016-08-18,2:05:00,PLAN3,MOC,65978198280,208100310191699,353297808290
154944,2016-08-18,2:15:00,PLAN1,SMS-MO,68373748102,208100167682477,353297808290
154945,2016-08-18,2:16:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
154946,2016-08-18,2:25:00,PLAN3,MTC,67599860569,208100310191699,356008289837
154947,2016-08-18,2:25:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
154948,2016-08-18,2:25:00,PLAN3,MOC,65978198280,208100310191699,356008289837
154949,2016-08-18,2:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
