,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
178633,2016-02-28,6:20:00,PLAN3,SMS-MO,68373748102,208120276653317,351905149071
178634,2016-02-28,7:00:00,PLAN3,MOC,67599860569,208100310191699,351905149071
178635,2016-02-28,7:00:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
178636,2016-02-28,7:30:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
178637,2016-02-28,7:30:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
178638,2016-02-28,7:30:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
178639,2016-02-28,8:00:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
178640,2016-02-28,8:30:00,PLAN1,SMS-MT,68373748102,208100310191699,351905149071
178641,2016-02-28,8:45:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
178591,2016-02-28,9:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
178592,2016-02-28,9:00:00,PLAN2,SMS-MT,65978198280,208100167682477,356008289837
178642,2016-02-28,9:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
178643,2016-02-28,9:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
178644,2016-02-28,9:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
178593,2016-02-28,9:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
178594,2016-02-28,9:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
178595,2016-02-28,9:30:00,PLAN1,MOC,68373748102,208100310191699,356008289837
178596,2016-02-28,9:40:00,PLAN1,MOC,68373748102,208100310191699,356008289837
178597,2016-02-28,9:45:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
178606,2016-02-28,,PLAN3,MTC,65978198280,208100310191699,353297808290
178667,2016-02-28,,PLAN2,MOC,65978198280,208100167682477,351905149071
178461,2016-03-01,0:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
178462,2016-03-01,0:00:00,PLAN3,MTC,65978198280,208120276653317,351905149071
178463,2016-03-01,0:01:00,PLAN3,MOC,65978198280,208120276653317,356008289837
178464,2016-03-01,0:01:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
178465,2016-03-01,0:01:00,PLAN3,MOC,68373748102,208100310191699,356008289837
178466,2016-03-01,0:14:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
178467,2016-03-01,0:14:00,PLAN3,MTC,65978198280,208100310191699,356008289837
178468,2016-03-01,0:14:00,PLAN3,MOC,65978198280,208100310191699,356008289837
178499,2016-03-01,10:00:00,PLAN2,MOC,68373748102,208100310191699,356008289837
178500,2016-03-01,10:00:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
178501,2016-03-01,11:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
178502,2016-03-01,11:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
178503,2016-03-01,11:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
178504,2016-03-01,11:15:00,PLAN3,MTC,65978198280,208100310191699,356008289837
178505,2016-03-01,11:20:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
178506,2016-03-01,11:30:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
178336,2016-03-01,11:43:00,PLAN3,MOC,65978198280,208120276653317,356008289837
178507,2016-03-01,12:00:00,PLAN2,MOC,65978198280,208120276653317,356008289837
178508,2016-03-01,12:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
178509,2016-03-01,12:00:00,PLAN2,SMS-MT,65978198280,208100167682477,351905149071
178510,2016-03-01,12:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
178511,2016-03-01,12:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
178512,2016-03-01,12:00:00,PLAN2,MOC,65978198280,208100310191699,356008289837
178513,2016-03-01,12:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
178514,2016-03-01,12:07:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
178515,2016-03-01,12:15:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
178516,2016-03-01,12:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
178517,2016-03-01,12:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
178518,2016-03-01,12:50:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
178519,2016-03-01,12:53:00,PLAN3,MTC,65978198280,208100310191699,356008289837
178520,2016-03-01,12:56:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
178521,2016-03-01,12:56:00,PLAN1,MTC,67599860569,208100310191699,356008289837
178522,2016-03-01,13:00:00,PLAN1,MOC,65978198280,208100167682477,356008289837
178523,2016-03-01,13:00:00,PLAN3,MTC,68373748102,208100167682477,351905149071
178524,2016-03-01,13:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
178525,2016-03-01,13:20:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
178526,2016-03-01,13:40:00,PLAN3,MOC,65978198280,208100310191699,356008289837
178527,2016-03-01,13:45:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
178528,2016-03-01,13:50:00,PLAN3,MTC,65978198280,208100167682477,356008289837
178529,2016-03-01,14:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
178530,2016-03-01,14:00:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
178531,2016-03-01,14:30:00,PLAN3,SMS-MO,68373748102,208100167682477,351905149071
178532,2016-03-01,14:45:00,PLAN3,MTC,68373748102,208100310191699,351905149071
178533,2016-03-01,15:00:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
178534,2016-03-01,15:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
178535,2016-03-01,15:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
178536,2016-03-01,15:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
178537,2016-03-01,15:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
178538,2016-03-01,15:20:00,PLAN1,MOC,65978198280,208100310191699,356008289837
178539,2016-03-01,15:25:00,PLAN3,MTC,65978198280,208100310191699,356008289837
178540,2016-03-01,15:30:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
178541,2016-03-01,15:40:00,PLAN3,MTC,65978198280,208100310191699,356008289837
178542,2016-03-01,15:40:00,PLAN3,SMS-MT,65978198280,208120276653317,356008289837
178543,2016-03-01,16:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
178544,2016-03-01,16:00:00,PLAN3,MOC,67599860569,208100167682477,356008289837
178545,2016-03-01,16:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
178546,2016-03-01,16:30:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
178547,2016-03-01,16:30:00,PLAN3,SMS-MT,67599860569,208100310191699,356008289837
178548,2016-03-01,16:35:00,PLAN3,MOC,65978198280,208100310191699,351905149071
178549,2016-03-01,17:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
178550,2016-03-01,17:10:00,PLAN3,MTC,65978198280,208100167682477,353297808290
178551,2016-03-01,17:30:00,PLAN1,MTC,68373748102,208100310191699,356008289837
178552,2016-03-01,17:32:00,PLAN3,MOC,65978198280,208100310191699,356008289837
178553,2016-03-01,17:45:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
178554,2016-03-01,17:46:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
178556,2016-03-01,18:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
178557,2016-03-01,18:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
178558,2016-03-01,18:30:00,PLAN3,MTC,65978198280,208100167682477,351905149071
178559,2016-03-01,19:00:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
178560,2016-03-01,19:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
178561,2016-03-01,19:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
178562,2016-03-01,19:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
178563,2016-03-01,19:03:00,PLAN3,MTC,68373748102,208100310191699,356008289837
178564,2016-03-01,19:29:00,PLAN3,MTC,65978198280,208120276653317,351905149071
178565,2016-03-01,19:30:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
