,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
250600,2014-09-15,0:40:00,PLAN3,MOC,65978198280,208100167682477,356008289837
250644,2014-09-15,10:15:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
250645,2014-09-15,10:57:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
250646,2014-09-15,11:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
250647,2014-09-15,11:30:00,PLAN1,SMS-MO,68373748102,208100310191699,356008289837
250648,2014-09-15,12:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
250649,2014-09-15,12:00:00,PLAN1,SMS-MT,68373748102,208100167682477,356008289837
250650,2014-09-15,12:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
250651,2014-09-15,12:10:00,PLAN3,MOC,65978198280,208100310191699,351905149071
250652,2014-09-15,12:20:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
250653,2014-09-15,12:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
250654,2014-09-15,12:30:00,PLAN3,MOC,68373748102,208100310191699,351905149071
250655,2014-09-15,13:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
250656,2014-09-15,13:04:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
250657,2014-09-15,13:15:00,PLAN1,MTC,65978198280,208100310191699,356008289837
250658,2014-09-15,13:40:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
250659,2014-09-15,14:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
250660,2014-09-15,14:00:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
250661,2014-09-15,14:00:00,PLAN2,MOC,65978198280,208100167682477,351905149071
250662,2014-09-15,14:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
250663,2014-09-15,14:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
250664,2014-09-15,15:00:00,PLAN1,MOC,68373748102,208100310191699,356008289837
250665,2014-09-15,15:00:00,PLAN1,MTC,68373748102,208100310191699,351905149071
250666,2014-09-15,15:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
250667,2014-09-15,15:11:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
250668,2014-09-15,15:18:00,PLAN3,MOC,65978198280,208100310191699,356008289837
250669,2014-09-15,16:00:00,PLAN3,MOC,65978198280,208120276653317,356008289837
250670,2014-09-15,16:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
250671,2014-09-15,16:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
