,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
104125,2017-09-13,17:27:00,PLAN2,SMS-MO,65978198280,208100310191699,356008289837
104126,2017-09-13,18:00:00,PLAN3,MTC,68373748102,208100310191699,353297808290
104127,2017-09-13,18:00:00,PLAN3,MOC,65978198280,208100310191699,353297808290
104128,2017-09-13,18:30:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
104129,2017-09-13,19:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
104130,2017-09-13,19:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
104131,2017-09-13,19:05:00,PLAN3,MTC,65978198280,208100167682477,356008289837
104132,2017-09-13,19:10:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
104047,2017-09-13,19:50:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
104048,2017-09-13,19:50:00,PLAN3,SMS-MT,68373748102,208100310191699,353297808290
104058,2017-09-13,1:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
104059,2017-09-13,1:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
104060,2017-09-13,1:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
104061,2017-09-13,1:15:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
104062,2017-09-13,1:25:00,PLAN3,MOC,65978198280,208100310191699,356008289837
104063,2017-09-13,1:40:00,PLAN1,MOC,65978198280,208120276653317,356008289837
104064,2017-09-13,1:40:00,PLAN3,SMS-MT,65978198280,208100167682477,353297808290
104049,2017-09-13,20:30:00,PLAN2,MOC,65978198280,208100167682477,353297808290
104050,2017-09-13,20:41:00,PLAN3,MOC,65978198280,208100310191699,351905149071
104051,2017-09-13,21:00:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
104052,2017-09-13,21:00:00,PLAN1,MTC,68373748102,208100310191699,353297808290
104133,2017-09-13,21:00:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
104134,2017-09-13,21:30:00,PLAN1,MOC,65978198280,208100310191699,356008289837
104135,2017-09-13,21:30:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
104136,2017-09-13,21:30:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
104137,2017-09-13,21:40:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
104138,2017-09-13,21:57:00,PLAN3,SMS-MO,68373748102,208100310191699,351905149071
104139,2017-09-13,22:00:00,PLAN3,MTC,65978198280,208100310191699,353297808290
104140,2017-09-13,22:40:00,PLAN1,SMS-MO,68373748102,208100167682477,356008289837
104141,2017-09-13,22:40:00,PLAN1,MTC,65978198280,208100310191699,351905149071
104142,2017-09-13,22:45:00,PLAN3,MTC,67599860569,208100310191699,356008289837
104144,2017-09-13,23:00:00,PLAN1,MOC,65978198280,208100310191699,351905149071
104145,2017-09-13,23:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
104146,2017-09-13,23:04:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
104147,2017-09-13,23:30:00,PLAN3,MTC,65978198280,208100310191699,351905149071
104148,2017-09-13,23:40:00,PLAN1,MTC,65978198280,208100310191699,353297808290
104149,2017-09-13,23:45:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
104150,2017-09-13,23:48:00,PLAN1,MOC,65978198280,208100310191699,351905149071
104151,2017-09-13,23:56:00,PLAN3,MTC,65978198280,208100310191699,356008289837
104065,2017-09-13,2:17:00,PLAN3,MTC,65978198280,208100310191699,356008289837
104066,2017-09-13,2:17:00,PLAN3,MTC,67599860569,208100310191699,351905149071
104067,2017-09-13,2:30:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
