,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
115132,2017-06-23,6:45:00,PLAN3,MOC,65978198280,208100310191699,356008289837
115133,2017-06-23,7:30:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
115134,2017-06-23,7:31:00,PLAN1,SMS-MO,65978198280,208100310191699,351905149071
115135,2017-06-23,7:45:00,PLAN1,MOC,68373748102,208100167682477,356008289837
115136,2017-06-23,8:00:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
115137,2017-06-23,8:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
115138,2017-06-23,8:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
115139,2017-06-23,8:45:00,PLAN2,SMS-MO,65978198280,208100310191699,356008289837
115140,2017-06-23,9:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
115141,2017-06-23,9:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
115142,2017-06-23,9:00:00,PLAN3,MTC,65978198280,208100310191699,351905149071
115143,2017-06-23,9:10:00,PLAN3,MTC,65978198280,208100310191699,353297808290
115144,2017-06-23,9:20:00,PLAN3,MOC,65978198280,208100167682477,353297808290
115145,2017-06-23,9:30:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
115105,2017-06-23,,PLAN3,SMS-MO,68373748102,208120276653317,356008289837
114944,2017-06-24,0:01:00,PLAN3,MOC,65978198280,208100310191699,356008289837
114945,2017-06-24,0:01:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
114946,2017-06-24,0:20:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
114947,2017-06-24,0:27:00,PLAN3,MOC,65978198280,208100310191699,351905149071
114948,2017-06-24,0:40:00,PLAN1,SMS-MO,68373748102,208100310191699,356008289837
114949,2017-06-24,0:40:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
114950,2017-06-24,0:53:00,PLAN3,MOC,68373748102,208100310191699,356008289837
114984,2017-06-24,10:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
114985,2017-06-24,10:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
114986,2017-06-24,10:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
114987,2017-06-24,11:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
114988,2017-06-24,11:00:00,PLAN1,MTC,68373748102,208120276653317,351905149071
114989,2017-06-24,11:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
114990,2017-06-24,11:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
114991,2017-06-24,11:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
114992,2017-06-24,11:15:00,PLAN1,MOC,65978198280,208100167682477,351905149071
114993,2017-06-24,11:34:00,PLAN3,MOC,68373748102,208100310191699,356008289837
114994,2017-06-24,12:00:00,PLAN3,MOC,68373748102,208100167682477,356008289837
114995,2017-06-24,12:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
114996,2017-06-24,12:20:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
114997,2017-06-24,12:25:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
114998,2017-06-24,12:30:00,PLAN1,MTC,65978198280,208100310191699,353297808290
114999,2017-06-24,12:30:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
115000,2017-06-24,12:33:00,PLAN1,SMS-MT,67599860569,208100310191699,356008289837
115001,2017-06-24,12:41:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
115002,2017-06-24,12:50:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
115004,2017-06-24,13:30:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
115005,2017-06-24,13:45:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
115006,2017-06-24,13:50:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
115007,2017-06-24,14:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
115008,2017-06-24,14:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
115009,2017-06-24,14:00:00,PLAN3,SMS-MT,68373748102,208100167682477,351905149071
115010,2017-06-24,14:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
115011,2017-06-24,14:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
115012,2017-06-24,14:00:00,PLAN3,SMS-MO,68373748102,208100310191699,351905149071
115013,2017-06-24,14:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
115014,2017-06-24,14:15:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
115015,2017-06-24,14:30:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
115016,2017-06-24,14:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
115017,2017-06-24,14:59:00,PLAN3,MTC,65978198280,208100310191699,356008289837
115018,2017-06-24,15:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
115019,2017-06-24,15:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
115020,2017-06-24,15:15:00,PLAN1,MTC,65978198280,208100167682477,356008289837
115021,2017-06-24,15:15:00,PLAN3,MOC,65978198280,208100310191699,356008289837
115022,2017-06-24,15:23:00,PLAN3,MOC,65978198280,208100310191699,351905149071
115023,2017-06-24,15:40:00,PLAN1,MTC,68373748102,208100167682477,356008289837
115024,2017-06-24,15:45:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
115025,2017-06-24,15:58:00,PLAN3,MTC,65978198280,208100310191699,356008289837
115026,2017-06-24,16:00:00,PLAN3,MTC,68373748102,208100167682477,351905149071
115027,2017-06-24,16:00:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
115028,2017-06-24,16:00:00,PLAN1,MTC,68373748102,208100310191699,356008289837
115029,2017-06-24,16:15:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
115030,2017-06-24,16:30:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
115031,2017-06-24,16:30:00,PLAN3,MTC,65978198280,208100167682477,356008289837
115032,2017-06-24,16:30:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
115033,2017-06-24,16:40:00,PLAN3,SMS-MO,68373748102,208100167682477,351905149071
115034,2017-06-24,16:45:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
115035,2017-06-24,17:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
115036,2017-06-24,17:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
115037,2017-06-24,17:00:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
115038,2017-06-24,17:00:00,PLAN1,SMS-MT,68373748102,208100310191699,351905149071
115039,2017-06-24,17:02:00,PLAN1,MOC,68373748102,208100167682477,356008289837
115040,2017-06-24,17:20:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
115041,2017-06-24,17:30:00,PLAN3,MOC,67599860569,208120276653317,353297808290
115042,2017-06-24,17:30:00,PLAN3,MOC,65978198280,208100310191699,353297808290
115043,2017-06-24,17:30:00,PLAN1,SMS-MO,65978198280,208100167682477,351905149071
115044,2017-06-24,17:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
115045,2017-06-24,17:40:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
115046,2017-06-24,17:50:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
115047,2017-06-24,18:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
115048,2017-06-24,18:00:00,PLAN1,SMS-MT,67599860569,208100310191699,356008289837
115049,2017-06-24,18:00:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
115050,2017-06-24,18:00:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
115051,2017-06-24,18:00:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
115052,2017-06-24,18:15:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
115053,2017-06-24,18:15:00,PLAN3,MTC,65978198280,208100310191699,356008289837
115054,2017-06-24,18:20:00,PLAN3,MTC,68373748102,208100310191699,356008289837
115055,2017-06-24,18:45:00,PLAN1,MOC,65978198280,208100310191699,351905149071
115056,2017-06-24,19:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
115057,2017-06-24,19:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
115058,2017-06-24,19:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
115059,2017-06-24,19:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
115060,2017-06-24,19:10:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
115061,2017-06-24,19:30:00,PLAN1,SMS-MO,65978198280,208100310191699,351905149071
115062,2017-06-24,19:30:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
