,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
96083,2017-11-12,15:00:00,PLAN1,MOC,68373748102,208100167682477,356008289837
96084,2017-11-12,15:03:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
96085,2017-11-12,15:09:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
96086,2017-11-12,15:10:00,PLAN3,SMS-MO,68373748102,208120276653317,356008289837
96087,2017-11-12,15:20:00,PLAN3,MOC,68373748102,208120276653317,356008289837
96088,2017-11-12,15:30:00,PLAN3,MTC,68373748102,208100310191699,356008289837
96089,2017-11-12,15:30:00,PLAN3,MTC,68373748102,208100310191699,356008289837
96090,2017-11-12,15:30:00,PLAN3,SMS-MO,67599860569,208100310191699,351905149071
96092,2017-11-12,16:00:00,PLAN1,SMS-MO,65978198280,208100167682477,351905149071
96093,2017-11-12,16:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
96094,2017-11-12,16:00:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
96095,2017-11-12,16:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
96096,2017-11-12,16:45:00,PLAN1,MOC,65978198280,208100310191699,356008289837
96097,2017-11-12,17:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
96098,2017-11-12,17:00:00,PLAN1,MOC,65978198280,208100310191699,351905149071
96099,2017-11-12,17:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
96100,2017-11-12,17:00:00,PLAN3,MTC,65978198280,208100310191699,351905149071
96101,2017-11-12,17:00:00,PLAN3,MOC,65978198280,208100167682477,351905149071
96102,2017-11-12,17:18:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
96103,2017-11-12,17:27:00,PLAN3,MTC,67599860569,208120276653317,356008289837
96104,2017-11-12,17:35:00,PLAN2,MOC,65978198280,208100310191699,356008289837
96105,2017-11-12,17:35:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
96106,2017-11-12,17:40:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
96107,2017-11-12,17:50:00,PLAN2,MOC,65978198280,208100310191699,351905149071
96108,2017-11-12,18:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
96109,2017-11-12,18:00:00,PLAN1,SMS-MT,65978198280,208120276653317,351905149071
96110,2017-11-12,18:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
96111,2017-11-12,18:00:00,PLAN1,MOC,68373748102,208100310191699,356008289837
96112,2017-11-12,18:11:00,PLAN3,MOC,68373748102,208100167682477,351905149071
96113,2017-11-12,18:30:00,PLAN2,MOC,65978198280,208100310191699,351905149071
96114,2017-11-12,18:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
96115,2017-11-12,19:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
96116,2017-11-12,19:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
96117,2017-11-12,19:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
96118,2017-11-12,19:03:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
96119,2017-11-12,19:30:00,PLAN1,MOC,65978198280,208100310191699,351905149071
96120,2017-11-12,19:30:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
96022,2017-11-12,1:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
96023,2017-11-12,1:05:00,PLAN3,MOC,65978198280,208100310191699,356008289837
96024,2017-11-12,1:14:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
96025,2017-11-12,1:15:00,PLAN3,MOC,65978198280,208100310191699,356008289837
96121,2017-11-12,20:00:00,PLAN1,SMS-MO,65978198280,208100310191699,351905149071
96122,2017-11-12,20:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
96123,2017-11-12,20:00:00,PLAN3,MOC,65978198280,208100310191699,353297808290
96124,2017-11-12,20:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
96125,2017-11-12,20:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
96126,2017-11-12,20:14:00,PLAN2,MOC,65978198280,208100310191699,351905149071
96127,2017-11-12,20:45:00,PLAN1,SMS-MO,68373748102,208100167682477,351905149071
96128,2017-11-12,20:50:00,PLAN3,MTC,65978198280,208100310191699,356008289837
96129,2017-11-12,21:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
96130,2017-11-12,21:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
96131,2017-11-12,21:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
96132,2017-11-12,21:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
96133,2017-11-12,21:15:00,PLAN3,SMS-MT,67599860569,208100167682477,356008289837
96134,2017-11-12,21:30:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
96135,2017-11-12,21:40:00,PLAN1,MTC,65978198280,208120276653317,356008289837
96136,2017-11-12,21:40:00,PLAN3,MTC,65978198280,208100310191699,351905149071
96137,2017-11-12,22:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
96138,2017-11-12,22:40:00,PLAN2,SMS-MT,68373748102,208100310191699,356008289837
96139,2017-11-12,23:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
96140,2017-11-12,23:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
96141,2017-11-12,23:20:00,PLAN3,MOC,65978198280,208100310191699,356008289837
96142,2017-11-12,23:21:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
96143,2017-11-12,23:21:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
96144,2017-11-12,23:37:00,PLAN1,MTC,65978198280,208120276653317,356008289837
96026,2017-11-12,2:07:00,PLAN3,MTC,65978198280,208100167682477,351905149071
96027,2017-11-12,2:19:00,PLAN3,MTC,65978198280,208100310191699,356008289837
96028,2017-11-12,2:55:00,PLAN2,SMS-MT,65978198280,208100310191699,351905149071
96029,2017-11-12,3:37:00,PLAN2,SMS-MT,68373748102,208100310191699,356008289837
96030,2017-11-12,3:43:00,PLAN3,MOC,65978198280,208100310191699,351905149071
96031,2017-11-12,4:45:00,PLAN3,MOC,65978198280,208100310191699,356008289837
96032,2017-11-12,5:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
96033,2017-11-12,6:00:00,PLAN3,MOC,68373748102,208120276653317,351905149071
96034,2017-11-12,6:30:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
96035,2017-11-12,6:30:00,PLAN3,MTC,68373748102,208100310191699,351905149071
96036,2017-11-12,7:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
96037,2017-11-12,7:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
96038,2017-11-12,7:55:00,PLAN3,MOC,68373748102,208100310191699,356008289837
96039,2017-11-12,8:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
96040,2017-11-12,8:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
96041,2017-11-12,8:30:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
96042,2017-11-12,8:40:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
96043,2017-11-12,9:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
96044,2017-11-12,9:00:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
96045,2017-11-12,9:00:00,PLAN1,MOC,65978198280,208100310191699,353297808290
96046,2017-11-12,9:00:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
96047,2017-11-12,9:05:00,PLAN3,MTC,65978198280,208100310191699,351905149071
96048,2017-11-12,9:10:00,PLAN3,MOC,65978198280,208100167682477,356008289837
96049,2017-11-12,9:20:00,PLAN2,SMS-MO,68373748102,208100310191699,356008289837
96021,2017-11-12,,PLAN3,MOC,67599860569,208100310191699,356008289837
96074,2017-11-12,,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
96091,2017-11-12,,PLAN3,MOC,65978198280,208100167682477,353297808290
96145,2017-11-12,,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
95907,2017-11-13,0:01:00,PLAN1,MOC,65978198280,208100310191699,351905149071
95908,2017-11-13,0:05:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
95909,2017-11-13,0:11:00,PLAN1,MTC,65978198280,208100310191699,356008289837
95910,2017-11-13,0:11:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
95911,2017-11-13,0:27:00,PLAN3,MTC,65978198280,208100310191699,356008289837
