,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
191413,2015-11-15,9:30:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
191414,2015-11-15,9:45:00,PLAN1,MOC,65978198280,208100310191699,356008289837
191503,2015-11-15,,PLAN1,MOC,65978198280,208100310191699,356008289837
191504,2015-11-15,,PLAN3,MOC,65978198280,208120276653317,356008289837
191297,2015-11-16,0:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
191298,2015-11-16,0:01:00,PLAN3,MTC,65978198280,208100310191699,353297808290
191299,2015-11-16,0:15:00,PLAN3,MTC,65978198280,208100310191699,351905149071
191300,2015-11-16,0:50:00,PLAN1,MTC,65978198280,208100310191699,356008289837
191301,2015-11-16,0:50:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
191302,2015-11-16,0:50:00,PLAN3,MTC,65978198280,208100310191699,351905149071
191331,2015-11-16,10:05:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
191332,2015-11-16,10:17:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
191333,2015-11-16,10:25:00,PLAN3,MOC,65978198280,208100167682477,351905149071
191334,2015-11-16,10:30:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
191335,2015-11-16,10:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
191336,2015-11-16,10:47:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
191337,2015-11-16,10:50:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
191338,2015-11-16,11:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
191339,2015-11-16,11:10:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
191340,2015-11-16,11:45:00,PLAN3,MOC,65978198280,208100310191699,356008289837
191341,2015-11-16,11:45:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
191342,2015-11-16,12:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
191343,2015-11-16,12:05:00,PLAN3,MTC,65978198280,208100310191699,356008289837
191344,2015-11-16,12:12:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
191345,2015-11-16,12:15:00,PLAN1,MTC,68373748102,208100310191699,351905149071
191346,2015-11-16,12:20:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
191347,2015-11-16,12:21:00,PLAN2,SMS-MT,68373748102,208100310191699,356008289837
191348,2015-11-16,12:27:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
191349,2015-11-16,12:30:00,PLAN3,MTC,67599860569,208100310191699,351905149071
191350,2015-11-16,12:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
191351,2015-11-16,12:40:00,PLAN1,MTC,65978198280,208100310191699,356008289837
191352,2015-11-16,13:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
191353,2015-11-16,13:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
191354,2015-11-16,13:18:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
191355,2015-11-16,13:30:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
191356,2015-11-16,13:45:00,PLAN3,MOC,65978198280,208100310191699,351905149071
191357,2015-11-16,14:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
191358,2015-11-16,14:00:00,PLAN3,SMS-MO,68373748102,208120276653317,356008289837
191359,2015-11-16,14:00:00,PLAN2,MOC,65978198280,208100310191699,356008289837
191360,2015-11-16,15:00:00,PLAN3,MOC,68373748102,208100167682477,356008289837
191361,2015-11-16,15:00:00,PLAN1,MOC,68373748102,208100310191699,353297808290
191362,2015-11-16,15:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
191363,2015-11-16,15:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
191364,2015-11-16,15:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
191365,2015-11-16,15:30:00,PLAN3,MOC,65978198280,208100310191699,351905149071
191366,2015-11-16,15:40:00,PLAN3,MTC,65978198280,208100167682477,356008289837
191367,2015-11-16,15:40:00,PLAN3,MOC,65978198280,208100167682477,356008289837
191368,2015-11-16,16:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
191369,2015-11-16,16:00:00,PLAN1,MOC,65978198280,208100310191699,351905149071
191370,2015-11-16,16:15:00,PLAN3,MTC,68373748102,208100310191699,356008289837
191371,2015-11-16,16:15:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
191372,2015-11-16,16:25:00,PLAN3,MTC,65978198280,208100310191699,356008289837
191373,2015-11-16,16:30:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
191374,2015-11-16,16:40:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
191375,2015-11-16,16:40:00,PLAN1,MOC,65978198280,208100310191699,356008289837
191376,2015-11-16,17:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
191377,2015-11-16,17:30:00,PLAN3,MTC,68373748102,208100310191699,356008289837
191378,2015-11-16,17:30:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
191379,2015-11-16,17:30:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
191380,2015-11-16,17:30:00,PLAN3,SMS-MT,67599860569,208100310191699,356008289837
191381,2015-11-16,17:30:00,PLAN1,SMS-MT,65978198280,208100167682477,351905149071
191382,2015-11-16,18:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
191383,2015-11-16,18:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
191384,2015-11-16,18:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
191385,2015-11-16,18:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
191386,2015-11-16,18:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
191387,2015-11-16,18:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
191388,2015-11-16,18:15:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
191389,2015-11-16,18:20:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
191390,2015-11-16,18:27:00,PLAN2,MOC,68373748102,208100310191699,356008289837
191391,2015-11-16,18:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
191392,2015-11-16,18:33:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
191393,2015-11-16,18:40:00,PLAN3,MTC,68373748102,208100310191699,356008289837
