,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
46173,2018-11-24,14:40:00,PLAN2,SMS-MT,65978198280,208100167682477,351905149071
46174,2018-11-24,15:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
46175,2018-11-24,15:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
46176,2018-11-24,15:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
46177,2018-11-24,15:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
46178,2018-11-24,15:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
46179,2018-11-24,15:05:00,PLAN3,MOC,67599860569,208100310191699,356008289837
46180,2018-11-24,15:16:00,PLAN3,SMS-MT,68373748102,208120276653317,356008289837
46181,2018-11-24,15:16:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
46182,2018-11-24,15:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
46183,2018-11-24,15:40:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
46184,2018-11-24,15:55:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
46185,2018-11-24,16:00:00,PLAN3,SMS-MT,65978198280,208100167682477,353297808290
46186,2018-11-24,16:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
46187,2018-11-24,16:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
46188,2018-11-24,16:00:00,PLAN2,MOC,67599860569,208100310191699,351905149071
46189,2018-11-24,16:00:00,PLAN1,SMS-MO,68373748102,208100310191699,356008289837
46190,2018-11-24,16:00:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
46191,2018-11-24,16:05:00,PLAN3,MTC,68373748102,208100310191699,356008289837
46193,2018-11-24,17:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
46194,2018-11-24,17:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
46195,2018-11-24,17:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
46196,2018-11-24,17:00:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
46197,2018-11-24,17:15:00,PLAN3,MOC,65978198280,208100167682477,356008289837
46198,2018-11-24,17:15:00,PLAN1,MOC,65978198280,208100310191699,351905149071
46199,2018-11-24,17:20:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
46200,2018-11-24,17:30:00,PLAN1,MOC,67599860569,208100310191699,356008289837
46201,2018-11-24,17:45:00,PLAN3,MTC,67599860569,208100167682477,356008289837
46202,2018-11-24,17:45:00,PLAN3,MOC,65978198280,208100167682477,356008289837
46203,2018-11-24,17:47:00,PLAN3,MOC,68373748102,208100310191699,356008289837
46204,2018-11-24,17:56:00,PLAN3,MOC,65978198280,208100310191699,356008289837
46205,2018-11-24,18:00:00,PLAN1,SMS-MO,65978198280,208100310191699,351905149071
46206,2018-11-24,18:00:00,PLAN1,MOC,68373748102,208100310191699,351905149071
46207,2018-11-24,18:36:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
46208,2018-11-24,18:43:00,PLAN3,MOC,65978198280,208100167682477,356008289837
46209,2018-11-24,19:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
46210,2018-11-24,19:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
46211,2018-11-24,19:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
46212,2018-11-24,19:13:00,PLAN3,MTC,65978198280,208100167682477,356008289837
46213,2018-11-24,19:20:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
46214,2018-11-24,19:25:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
46215,2018-11-24,19:30:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
46216,2018-11-24,19:30:00,PLAN1,MOC,65978198280,208100310191699,356008289837
46217,2018-11-24,19:35:00,PLAN3,MTC,68373748102,208100167682477,356008289837
46218,2018-11-24,19:41:00,PLAN1,MTC,68373748102,208100310191699,356008289837
46219,2018-11-24,19:50:00,PLAN3,SMS-MT,65978198280,208120276653317,351905149071
46220,2018-11-24,19:54:00,PLAN3,MOC,65978198280,208120276653317,356008289837
46109,2018-11-24,1:01:00,PLAN3,MTC,65978198280,208100310191699,351905149071
46110,2018-11-24,1:02:00,PLAN1,MOC,65978198280,208100310191699,356008289837
46111,2018-11-24,1:10:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
