,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
227145,2015-03-07,9:15:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
227146,2015-03-07,9:20:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
227147,2015-03-07,9:30:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
227148,2015-03-07,9:40:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
227163,2015-03-07,,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
227242,2015-03-07,,PLAN3,MOC,65978198280,208100310191699,356008289837
227001,2015-03-08,0:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
227002,2015-03-08,0:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
227003,2015-03-08,0:15:00,PLAN3,MOC,65978198280,208100310191699,356008289837
227004,2015-03-08,0:15:00,PLAN1,SMS-MO,68373748102,208100167682477,353297808290
227005,2015-03-08,0:20:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
227006,2015-03-08,0:30:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
227007,2015-03-08,0:30:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
227008,2015-03-08,0:30:00,PLAN3,MOC,65978198280,208100310191699,353297808290
227035,2015-03-08,10:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
227036,2015-03-08,10:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
227037,2015-03-08,10:15:00,PLAN3,MTC,65978198280,208100310191699,356008289837
226976,2015-03-08,10:24:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
226977,2015-03-08,11:00:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
226978,2015-03-08,11:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
226979,2015-03-08,11:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
226980,2015-03-08,11:28:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
226981,2015-03-08,11:30:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
226982,2015-03-08,11:30:00,PLAN3,MTC,68373748102,208100167682477,351905149071
226983,2015-03-08,12:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
226984,2015-03-08,12:00:00,PLAN1,MTC,65978198280,208100167682477,351905149071
226985,2015-03-08,12:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
226986,2015-03-08,12:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
226987,2015-03-08,12:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
226988,2015-03-08,12:10:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
226989,2015-03-08,12:38:00,PLAN3,MOC,65978198280,208100310191699,351905149071
226990,2015-03-08,12:45:00,PLAN3,MTC,68373748102,208100310191699,356008289837
226991,2015-03-08,13:15:00,PLAN3,MOC,65978198280,208100310191699,356008289837
226992,2015-03-08,13:25:00,PLAN3,MOC,65978198280,208100310191699,351905149071
226993,2015-03-08,13:25:00,PLAN1,MTC,68373748102,208100167682477,351905149071
226994,2015-03-08,14:00:00,PLAN2,SMS-MO,65978198280,208100310191699,356008289837
226995,2015-03-08,14:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
226996,2015-03-08,14:40:00,PLAN3,MTC,68373748102,208100167682477,356008289837
226997,2015-03-08,14:45:00,PLAN3,MTC,65978198280,208100310191699,356008289837
226998,2015-03-08,15:00:00,PLAN2,SMS-MO,68373748102,208100310191699,356008289837
226999,2015-03-08,15:20:00,PLAN3,MOC,65978198280,208100167682477,351905149071
227000,2015-03-08,15:20:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
227038,2015-03-08,15:20:00,PLAN3,MTC,67599860569,208100310191699,356008289837
227039,2015-03-08,15:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
227040,2015-03-08,15:30:00,PLAN1,MTC,67599860569,208100310191699,356008289837
227041,2015-03-08,15:30:00,PLAN2,SMS-MT,68373748102,208100167682477,356008289837
227042,2015-03-08,15:30:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
227043,2015-03-08,15:55:00,PLAN2,SMS-MT,65978198280,208100310191699,353297808290
227044,2015-03-08,16:00:00,PLAN1,MOC,68373748102,208100310191699,353297808290
227045,2015-03-08,16:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
227046,2015-03-08,16:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
227047,2015-03-08,16:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
227048,2015-03-08,16:01:00,PLAN3,MTC,65978198280,208100310191699,356008289837
227049,2015-03-08,16:20:00,PLAN3,MTC,65978198280,208100310191699,351905149071
227050,2015-03-08,16:30:00,PLAN1,SMS-MT,67599860569,208100310191699,356008289837
227051,2015-03-08,16:39:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
227052,2015-03-08,17:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
227053,2015-03-08,17:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
227054,2015-03-08,17:10:00,PLAN3,MTC,65978198280,208100310191699,356008289837
227055,2015-03-08,17:25:00,PLAN3,MTC,65978198280,208120276653317,356008289837
