,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
4110,2019-10-15,18:17:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
4111,2019-10-15,18:20:00,PLAN1,SMS-MO,65978198280,208100167682477,351905149071
4112,2019-10-15,18:30:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
4113,2019-10-15,18:35:00,PLAN3,MTC,65978198280,208100167682477,356008289837
4114,2019-10-15,19:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
4115,2019-10-15,19:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
4116,2019-10-15,19:00:00,PLAN3,SMS-MT,67599860569,208100310191699,356008289837
4117,2019-10-15,19:00:00,PLAN3,MOC,65978198280,208100310191699,353297808290
4118,2019-10-15,19:10:00,PLAN3,MOC,65978198280,208100310191699,356008289837
4119,2019-10-15,19:20:00,PLAN3,MTC,65978198280,208100310191699,356008289837
4120,2019-10-15,19:50:00,PLAN3,MTC,65978198280,208100310191699,351905149071
4035,2019-10-15,1:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
4036,2019-10-15,1:01:00,PLAN3,MTC,65978198280,208100310191699,356008289837
4037,2019-10-15,1:01:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
4038,2019-10-15,1:25:00,PLAN3,MTC,65978198280,208100167682477,353297808290
4039,2019-10-15,1:30:00,PLAN1,MOC,67599860569,208100310191699,356008289837
4040,2019-10-15,1:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
4041,2019-10-15,1:50:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
4121,2019-10-15,20:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
4122,2019-10-15,20:00:00,PLAN3,MOC,65978198280,208120276653317,351905149071
4123,2019-10-15,20:00:00,PLAN3,MOC,65978198280,208120276653317,351905149071
4124,2019-10-15,20:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
4125,2019-10-15,20:05:00,PLAN1,SMS-MO,67599860569,208100310191699,356008289837
4126,2019-10-15,20:25:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
4127,2019-10-15,20:30:00,PLAN2,SMS-MT,68373748102,208100310191699,356008289837
4128,2019-10-15,20:34:00,PLAN3,MOC,68373748102,208100310191699,351905149071
4129,2019-10-15,20:52:00,PLAN3,MOC,68373748102,208100310191699,356008289837
4130,2019-10-15,21:20:00,PLAN3,MTC,68373748102,208100167682477,356008289837
