,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
39152,2019-01-17,1:16:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
39153,2019-01-17,1:16:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
39154,2019-01-17,1:20:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
39155,2019-01-17,1:30:00,PLAN1,SMS-MO,65978198280,208100310191699,353297808290
39156,2019-01-17,1:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
39157,2019-01-17,1:32:00,PLAN2,SMS-MO,65978198280,208100167682477,356008289837
39158,2019-01-17,1:40:00,PLAN3,SMS-MT,67599860569,208100167682477,351905149071
39159,2019-01-17,1:55:00,PLAN1,SMS-MT,68373748102,208100167682477,356008289837
39246,2019-01-17,20:00:00,PLAN3,MOC,67599860569,208100310191699,356008289837
39247,2019-01-17,20:00:00,PLAN1,SMS-MO,65978198280,208120276653317,356008289837
39248,2019-01-17,20:19:00,PLAN1,MOC,65978198280,208100167682477,356008289837
39249,2019-01-17,20:20:00,PLAN2,SMS-MO,65978198280,208100310191699,353297808290
39250,2019-01-17,20:20:00,PLAN3,MTC,65978198280,208100167682477,356008289837
39251,2019-01-17,20:20:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
39252,2019-01-17,20:20:00,PLAN3,MTC,65978198280,208100310191699,356008289837
39253,2019-01-17,20:20:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
39254,2019-01-17,20:40:00,PLAN3,MTC,65978198280,208100310191699,353297808290
39255,2019-01-17,20:43:00,PLAN3,SMS-MO,65978198280,208120276653317,351905149071
39256,2019-01-17,21:00:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
39257,2019-01-17,21:15:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
39258,2019-01-17,21:30:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
39259,2019-01-17,21:30:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
39260,2019-01-17,21:34:00,PLAN3,MTC,65978198280,208100310191699,356008289837
39261,2019-01-17,21:40:00,PLAN3,MOC,65978198280,208120276653317,356008289837
39262,2019-01-17,21:50:00,PLAN1,MOC,65978198280,208100310191699,351905149071
39263,2019-01-17,21:50:00,PLAN1,MOC,68373748102,208100310191699,356008289837
39265,2019-01-17,22:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
39266,2019-01-17,22:00:00,PLAN1,MTC,65978198280,208100310191699,351905149071
39267,2019-01-17,22:00:00,PLAN1,SMS-MT,65978198280,208120276653317,356008289837
39268,2019-01-17,22:05:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
39269,2019-01-17,22:05:00,PLAN1,MOC,68373748102,208100167682477,356008289837
39270,2019-01-17,22:20:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
39271,2019-01-17,22:22:00,PLAN3,MTC,65978198280,208100310191699,351905149071
39272,2019-01-17,22:31:26,PLAN3,MTC,65978198280,208100167682477,356008289837
39273,2019-01-17,22:49:00,PLAN1,SMS-MT,68373748102,208100310191699,351905149071
39274,2019-01-17,22:52:00,PLAN3,MTC,65978198280,208100167682477,351905149071
39275,2019-01-17,23:16:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
39276,2019-01-17,23:35:00,PLAN3,SMS-MO,68373748102,208120276653317,356008289837
39277,2019-01-17,23:40:00,PLAN1,SMS-MO,67599860569,208100310191699,351905149071
39160,2019-01-17,2:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
39161,2019-01-17,2:13:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
39162,2019-01-17,2:50:00,PLAN3,MTC,68373748102,208120276653317,356008289837
39163,2019-01-17,3:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
39164,2019-01-17,3:27:00,PLAN3,MOC,65978198280,208120276653317,356008289837
39165,2019-01-17,4:01:00,PLAN1,MOC,65978198280,208100310191699,353297808290
39166,2019-01-17,4:25:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
39167,2019-01-17,4:50:00,PLAN2,MTC,65978198280,208120276653317,351905149071
39169,2019-01-17,5:10:00,PLAN1,MTC,65978198280,208100167682477,356008289837
39170,2019-01-17,5:48:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
39171,2019-01-17,5:50:00,PLAN3,MOC,68373748102,208100310191699,356008289837
39172,2019-01-17,6:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
39173,2019-01-17,6:15:00,PLAN1,MTC,65978198280,208100310191699,351905149071
39174,2019-01-17,6:15:00,PLAN3,SMS-MT,68373748102,208120276653317,356008289837
39175,2019-01-17,6:20:00,PLAN3,MTC,65978198280,208100310191699,356008289837
39176,2019-01-17,6:46:00,PLAN3,MTC,65978198280,208100310191699,356008289837
39177,2019-01-17,7:05:00,PLAN3,MTC,65978198280,208100167682477,356008289837
39178,2019-01-17,7:30:00,PLAN1,SMS-MO,68373748102,208100310191699,356008289837
39179,2019-01-17,8:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
39180,2019-01-17,8:12:00,PLAN1,MOC,65978198280,208100167682477,353297808290
39181,2019-01-17,8:15:00,PLAN3,MTC,65978198280,208100310191699,356008289837
39182,2019-01-17,8:30:00,PLAN3,MTC,68373748102,208100310191699,351905149071
39183,2019-01-17,9:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
39168,2019-01-17,,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
39264,2019-01-17,,PLAN1,MTC,65978198280,208100310191699,351905149071
39044,2019-01-18,0:00:00,PLAN1,MTC,68373748102,208100310191699,351905149071
39045,2019-01-18,0:54:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
39071,2019-01-18,10:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
39072,2019-01-18,10:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
39073,2019-01-18,10:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
39074,2019-01-18,10:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
39075,2019-01-18,10:49:00,PLAN3,MOC,68373748102,208100167682477,356008289837
39076,2019-01-18,11:45:00,PLAN3,MOC,65978198280,208100167682477,356008289837
39077,2019-01-18,12:00:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
39078,2019-01-18,12:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
39079,2019-01-18,12:31:00,PLAN3,MTC,65978198280,208100310191699,351905149071
39080,2019-01-18,13:00:00,PLAN3,MOC,65978198280,208100167682477,351905149071
39081,2019-01-18,13:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
39082,2019-01-18,13:26:00,PLAN3,MOC,65978198280,208100310191699,351905149071
39083,2019-01-18,13:30:00,PLAN3,MOC,65978198280,208100310191699,353297808290
39084,2019-01-18,13:47:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
39085,2019-01-18,14:00:00,PLAN3,SMS-MO,68373748102,208100167682477,351905149071
39086,2019-01-18,14:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
39087,2019-01-18,14:08:00,PLAN3,SMS-MO,65978198280,208120276653317,351905149071
39088,2019-01-18,14:20:00,PLAN3,MTC,65978198280,208100310191699,356008289837
39089,2019-01-18,14:28:00,PLAN3,MOC,68373748102,208100167682477,356008289837
39090,2019-01-18,14:33:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
39091,2019-01-18,14:35:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
39092,2019-01-18,15:15:00,PLAN3,MOC,65978198280,208100310191699,356008289837
39093,2019-01-18,15:20:00,PLAN3,MTC,68373748102,208100310191699,351905149071
39094,2019-01-18,15:35:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
39095,2019-01-18,16:00:00,PLAN1,MOC,68373748102,208100310191699,356008289837
39096,2019-01-18,16:00:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
39097,2019-01-18,16:40:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
39098,2019-01-18,16:40:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
39099,2019-01-18,16:45:00,PLAN3,MOC,68373748102,208100310191699,351905149071
39100,2019-01-18,16:55:00,PLAN3,MOC,65978198280,208100310191699,356008289837
39102,2019-01-18,17:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
39103,2019-01-18,17:00:00,PLAN3,MOC,68373748102,208100310191699,351905149071
39104,2019-01-18,17:10:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
39105,2019-01-18,17:30:00,PLAN1,MOC,65978198280,208100310191699,356008289837
