,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
107864,2017-08-16,21:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
107865,2017-08-16,22:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
107866,2017-08-16,22:00:00,PLAN3,MTC,68373748102,208100310191699,351905149071
107867,2017-08-16,22:00:00,PLAN1,MOC,68373748102,208100167682477,351905149071
107868,2017-08-16,22:00:00,PLAN3,MTC,67599860569,208100310191699,356008289837
107869,2017-08-16,22:30:00,PLAN3,MTC,68373748102,208120276653317,356008289837
107870,2017-08-16,22:50:00,PLAN3,MOC,68373748102,208100310191699,351905149071
107871,2017-08-16,22:50:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
107872,2017-08-16,23:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
107873,2017-08-16,23:00:00,PLAN3,SMS-MO,68373748102,208100310191699,351905149071
107874,2017-08-16,23:00:00,PLAN1,MTC,68373748102,208100167682477,353297808290
107875,2017-08-16,23:05:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
107876,2017-08-16,23:06:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
107877,2017-08-16,23:06:00,PLAN3,MOC,65978198280,208100310191699,351905149071
107878,2017-08-16,23:06:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
107879,2017-08-16,23:25:00,PLAN3,MOC,65978198280,208120276653317,356008289837
107880,2017-08-16,23:28:00,PLAN3,MTC,65978198280,208100310191699,356008289837
107881,2017-08-16,23:30:00,PLAN3,MOC,65978198280,208100167682477,356008289837
107882,2017-08-16,23:30:00,PLAN3,MTC,65978198280,208100310191699,351905149071
107788,2017-08-16,2:00:00,PLAN3,MTC,68373748102,208100310191699,351905149071
107789,2017-08-16,2:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
107790,2017-08-16,2:09:00,PLAN3,MOC,65978198280,208100310191699,356008289837
107791,2017-08-16,2:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
107792,2017-08-16,2:30:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
107793,2017-08-16,2:45:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
107794,2017-08-16,3:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
107795,2017-08-16,3:16:00,PLAN3,MOC,65978198280,208100167682477,356008289837
