,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
7622,2019-09-21,8:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
7623,2019-09-21,8:30:00,PLAN3,MTC,65978198280,208100167682477,356008289837
7624,2019-09-21,8:45:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
7625,2019-09-21,8:50:00,PLAN1,SMS-MT,67599860569,208100310191699,351905149071
7626,2019-09-21,9:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
7627,2019-09-21,9:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
7628,2019-09-21,9:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
7629,2019-09-21,9:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
7630,2019-09-21,9:09:00,PLAN3,MOC,65978198280,208100310191699,356008289837
7631,2019-09-21,9:35:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
7632,2019-09-21,9:45:00,PLAN3,MTC,65978198280,208100167682477,356008289837
7633,2019-09-21,9:48:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
7634,2019-09-21,9:48:00,PLAN3,MTC,65978198280,208100310191699,351905149071
7635,2019-09-21,9:50:00,PLAN1,MTC,65978198280,208100310191699,356008289837
7636,2019-09-21,9:50:00,PLAN3,MTC,65978198280,208120276653317,351905149071
7602,2019-09-21,,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
7728,2019-09-21,,PLAN2,SMS-MT,68373748102,208100167682477,356008289837
7431,2019-09-22,0:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
7432,2019-09-22,0:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
7433,2019-09-22,0:00:00,PLAN3,SMS-MT,67599860569,208100167682477,356008289837
7434,2019-09-22,0:00:00,PLAN1,MTC,67599860569,208100167682477,356008289837
7435,2019-09-22,0:00:00,PLAN1,SMS-MT,67599860569,208100310191699,356008289837
7436,2019-09-22,0:00:00,PLAN1,MOC,65978198280,208100167682477,356008289837
7437,2019-09-22,0:00:00,PLAN1,MOC,65978198280,208100167682477,356008289837
7438,2019-09-22,0:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
7439,2019-09-22,0:02:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
7440,2019-09-22,0:15:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
7441,2019-09-22,0:22:00,PLAN1,MOC,65978198280,208100310191699,356008289837
7412,2019-09-22,0:30:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
7413,2019-09-22,0:35:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
7414,2019-09-22,0:40:00,PLAN3,MTC,65978198280,208100310191699,353297808290
7415,2019-09-22,0:45:00,PLAN3,MOC,65978198280,208100310191699,356008289837
7463,2019-09-22,10:00:00,PLAN3,MTC,65978198280,208100167682477,351905149071
7464,2019-09-22,10:05:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
7465,2019-09-22,10:27:00,PLAN3,MOC,68373748102,208100167682477,356008289837
7466,2019-09-22,10:30:00,PLAN2,SMS-MT,68373748102,208100310191699,356008289837
7467,2019-09-22,10:30:00,PLAN3,MTC,68373748102,208100310191699,356008289837
7468,2019-09-22,10:39:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
7469,2019-09-22,10:46:00,PLAN3,MTC,65978198280,208100310191699,356008289837
7470,2019-09-22,10:59:00,PLAN1,MTC,65978198280,208100310191699,351905149071
7471,2019-09-22,10:59:00,PLAN2,SMS-MO,65978198280,208100310191699,356008289837
7474,2019-09-22,11:13:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
7475,2019-09-22,11:33:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
7476,2019-09-22,11:37:00,PLAN1,MTC,65978198280,208100167682477,356008289837
7477,2019-09-22,11:39:00,PLAN1,SMS-MT,68373748102,208100167682477,356008289837
7478,2019-09-22,11:42:00,PLAN1,MOC,65978198280,208100167682477,356008289837
7479,2019-09-22,11:45:00,PLAN3,SMS-MO,67599860569,208120276653317,356008289837
7480,2019-09-22,11:56:00,PLAN3,MTC,67599860569,208100310191699,356008289837
7481,2019-09-22,12:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
7482,2019-09-22,12:00:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
7483,2019-09-22,12:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
7484,2019-09-22,12:05:00,PLAN2,MOC,68373748102,208100167682477,356008289837
7485,2019-09-22,12:30:00,PLAN3,SMS-MO,68373748102,208100167682477,351905149071
7486,2019-09-22,12:35:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
7487,2019-09-22,12:45:00,PLAN3,MOC,67599860569,208100310191699,356008289837
7488,2019-09-22,12:55:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
7489,2019-09-22,13:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
7490,2019-09-22,13:20:00,PLAN1,MOC,65978198280,208100310191699,351905149071
7491,2019-09-22,13:23:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
7492,2019-09-22,13:30:00,PLAN3,SMS-MO,68373748102,208100310191699,351905149071
7493,2019-09-22,13:30:00,PLAN1,SMS-MO,67599860569,208120276653317,356008289837
7494,2019-09-22,13:30:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
7495,2019-09-22,13:52:00,PLAN1,MOC,65978198280,208100167682477,356008289837
7497,2019-09-22,14:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
7498,2019-09-22,14:00:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
7499,2019-09-22,14:01:00,PLAN3,MTC,65978198280,208100310191699,353297808290
7500,2019-09-22,14:02:00,PLAN2,MTC,65978198280,208100310191699,353297808290
7501,2019-09-22,14:34:00,PLAN3,MOC,68373748102,208120276653317,356008289837
7502,2019-09-22,14:50:00,PLAN2,SMS-MT,65978198280,208100310191699,353297808290
7503,2019-09-22,15:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
7504,2019-09-22,15:00:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
7505,2019-09-22,15:00:00,PLAN3,MOC,65978198280,208100167682477,351905149071
7506,2019-09-22,15:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
7507,2019-09-22,15:00:00,PLAN3,MOC,68373748102,208100167682477,351905149071
7508,2019-09-22,15:00:00,PLAN1,MOC,65978198280,208100310191699,351905149071
7509,2019-09-22,15:20:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
7510,2019-09-22,15:30:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
7511,2019-09-22,15:45:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
7512,2019-09-22,15:45:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
7513,2019-09-22,15:45:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
7514,2019-09-22,15:45:00,PLAN3,MOC,68373748102,208100167682477,356008289837
7515,2019-09-22,16:00:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
7516,2019-09-22,16:05:00,PLAN3,MTC,65978198280,208100310191699,351905149071
7517,2019-09-22,16:10:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
7518,2019-09-22,16:10:00,PLAN2,MTC,65978198280,208100310191699,356008289837
7519,2019-09-22,16:30:00,PLAN1,MOC,67599860569,208100310191699,356008289837
7520,2019-09-22,16:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
7521,2019-09-22,16:30:00,PLAN1,SMS-MO,68373748102,208100310191699,351905149071
7522,2019-09-22,16:33:00,PLAN3,MOC,68373748102,208100310191699,356008289837
7523,2019-09-22,17:00:00,PLAN3,MTC,65978198280,208100167682477,351905149071
7524,2019-09-22,17:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
7525,2019-09-22,17:15:00,PLAN2,SMS-MO,65978198280,208100310191699,353297808290
7526,2019-09-22,17:20:00,PLAN3,MTC,65978198280,208100310191699,356008289837
7527,2019-09-22,17:20:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
7528,2019-09-22,17:30:00,PLAN3,MTC,68373748102,208100167682477,356008289837
7529,2019-09-22,17:30:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
7530,2019-09-22,18:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
7531,2019-09-22,18:00:00,PLAN3,SMS-MO,68373748102,208120276653317,356008289837
7532,2019-09-22,18:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
7533,2019-09-22,18:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
