,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
176,2019-11-11,23:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
177,2019-11-11,23:20:00,PLAN1,SMS-MT,68373748102,208100310191699,351905149071
178,2019-11-11,23:28:00,PLAN2,MOC,65978198280,208100167682477,356008289837
179,2019-11-11,23:29:00,PLAN2,MTC,65978198280,208100310191699,356008289837
180,2019-11-11,23:29:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
181,2019-11-11,23:40:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
182,2019-11-11,23:44:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
183,2019-11-11,23:50:00,PLAN3,MTC,65978198280,208100310191699,356008289837
75,2019-11-11,2:08:00,PLAN2,MOC,65978198280,208100310191699,356008289837
76,2019-11-11,2:08:00,PLAN3,SMS-MT,68373748102,208120276653317,356008289837
77,2019-11-11,2:41:00,PLAN3,MTC,65978198280,208100310191699,351905149071
78,2019-11-11,2:59:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
79,2019-11-11,3:00:00,PLAN3,MOC,65978198280,208100310191699,353297808290
80,2019-11-11,3:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
81,2019-11-11,5:23:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
82,2019-11-11,6:00:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
83,2019-11-11,6:10:00,PLAN3,SMS-MT,68373748102,208100310191699,353297808290
84,2019-11-11,6:30:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
85,2019-11-11,6:49:00,PLAN2,MOC,68373748102,208100167682477,356008289837
86,2019-11-11,6:50:00,PLAN3,MTC,68373748102,208100310191699,356008289837
87,2019-11-11,7:00:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
88,2019-11-11,7:05:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
89,2019-11-11,7:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
90,2019-11-11,7:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
91,2019-11-11,7:45:00,PLAN3,SMS-MT,68373748102,208120276653317,356008289837
92,2019-11-11,8:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
93,2019-11-11,8:15:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
94,2019-11-11,8:30:00,PLAN3,MOC,65978198280,208100310191699,351905149071
95,2019-11-11,8:40:00,PLAN1,MTC,65978198280,208100310191699,351905149071
96,2019-11-11,9:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
97,2019-11-11,9:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
98,2019-11-11,9:10:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
99,2019-11-11,9:40:00,PLAN3,SMS-MO,68373748102,208120276653317,356008289837
100,2019-11-11,9:52:00,PLAN2,MTC,65978198280,208100310191699,351905149071
112,2019-11-11,,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
113,2019-11-11,,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
114,2019-11-11,,PLAN3,SMS-MT,68373748102,208100310191699,353297808290
167,2019-11-11,,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
18,2019-11-12,0:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
19,2019-11-12,0:30:00,PLAN3,MTC,65978198280,208100310191699,351905149071
20,2019-11-12,0:30:00,PLAN3,SMS-MT,65978198280,208120276653317,356008289837
21,2019-11-12,0:30:00,PLAN3,MOC,68373748102,208100167682477,351905149071
14,2019-11-12,11:00:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
15,2019-11-12,11:00:00,PLAN1,SMS-MT,68373748102,208100167682477,356008289837
16,2019-11-12,11:05:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
17,2019-11-12,11:30:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
27,2019-11-12,12:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
28,2019-11-12,12:05:00,PLAN1,SMS-MO,68373748102,208100167682477,356008289837
29,2019-11-12,12:25:00,PLAN3,MTC,65978198280,208100167682477,356008289837
30,2019-11-12,12:30:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
31,2019-11-12,12:55:00,PLAN3,MTC,65978198280,208100310191699,356008289837
32,2019-11-12,13:00:00,PLAN2,MOC,65978198280,208100310191699,356008289837
33,2019-11-12,13:05:00,PLAN1,MOC,67599860569,208100310191699,356008289837
34,2019-11-12,13:15:00,PLAN3,MTC,65978198280,208100310191699,356008289837
35,2019-11-12,13:30:00,PLAN1,MOC,65978198280,208100310191699,356008289837
36,2019-11-12,14:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
37,2019-11-12,14:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
38,2019-11-12,14:12:00,PLAN3,MTC,68373748102,208100167682477,351905149071
39,2019-11-12,14:15:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
40,2019-11-12,14:30:00,PLAN3,MTC,65978198280,208120276653317,356008289837
41,2019-11-12,14:30:00,PLAN3,SMS-MO,67599860569,208100310191699,351905149071
42,2019-11-12,14:40:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
43,2019-11-12,15:00:00,PLAN3,SMS-MT,68373748102,208120276653317,356008289837
44,2019-11-12,15:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
45,2019-11-12,15:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
46,2019-11-12,15:45:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
47,2019-11-12,17:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
48,2019-11-12,17:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
49,2019-11-12,18:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
50,2019-11-12,18:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
51,2019-11-12,18:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
52,2019-11-12,18:40:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
53,2019-11-12,18:53:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
54,2019-11-12,19:00:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
55,2019-11-12,19:00:00,PLAN3,MTC,68373748102,208100310191699,351905149071
56,2019-11-12,19:13:00,PLAN2,MOC,65978198280,208100167682477,356008289837
57,2019-11-12,19:19:00,PLAN3,MOC,65978198280,208100167682477,356008289837
58,2019-11-12,19:20:00,PLAN3,MOC,65978198280,208120276653317,356008289837
59,2019-11-12,19:50:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
22,2019-11-12,1:01:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
23,2019-11-12,1:15:00,PLAN1,SMS-MO,68373748102,208120276653317,353297808290
24,2019-11-12,1:26:00,PLAN1,MTC,65978198280,208100167682477,353297808290
25,2019-11-12,1:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
26,2019-11-12,1:30:00,PLAN1,MOC,65978198280,208100310191699,351905149071
60,2019-11-12,20:45:00,PLAN3,MTC,68373748102,208100310191699,356008289837
61,2019-11-12,21:00:00,PLAN1,MOC,65978198280,208100167682477,356008289837
62,2019-11-12,21:40:00,PLAN3,MOC,65978198280,208100167682477,356008289837
