,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
158753,2016-07-24,18:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
158754,2016-07-24,18:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
158755,2016-07-24,18:12:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
158756,2016-07-24,18:15:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
158757,2016-07-24,18:25:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
158758,2016-07-24,19:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
158759,2016-07-24,19:00:00,PLAN3,SMS-MT,65978198280,208100167682477,353297808290
158760,2016-07-24,19:10:00,PLAN3,MOC,68373748102,208100310191699,351905149071
158761,2016-07-24,19:15:00,PLAN1,SMS-MT,65978198280,208100310191699,353297808290
158762,2016-07-24,19:20:00,PLAN3,MTC,68373748102,208100167682477,353297808290
158763,2016-07-24,19:30:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
158764,2016-07-24,19:32:00,PLAN3,MTC,65978198280,208100167682477,351905149071
158765,2016-07-24,19:45:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
158766,2016-07-24,19:55:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
158643,2016-07-24,1:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
158644,2016-07-24,1:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
158645,2016-07-24,1:01:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
158646,2016-07-24,1:05:00,PLAN3,MOC,65978198280,208100310191699,353297808290
158647,2016-07-24,1:15:00,PLAN2,MTC,68373748102,208100310191699,356008289837
158767,2016-07-24,20:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
158768,2016-07-24,20:15:00,PLAN2,SMS-MO,65978198280,208100310191699,353297808290
158769,2016-07-24,20:15:00,PLAN3,MOC,65978198280,208120276653317,351905149071
158770,2016-07-24,20:20:00,PLAN1,MOC,65978198280,208100167682477,351905149071
158771,2016-07-24,20:20:00,PLAN3,MOC,65978198280,208100310191699,356008289837
158772,2016-07-24,20:30:00,PLAN3,MTC,65978198280,208100310191699,351905149071
158773,2016-07-24,21:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
158774,2016-07-24,21:00:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
