,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
245837,2014-10-17,23:31:00,PLAN1,MTC,65978198280,208100310191699,351905149071
245838,2014-10-17,23:31:00,PLAN3,MTC,67599860569,208100310191699,356008289837
245680,2014-10-17,2:00:00,PLAN3,MTC,67599860569,208100310191699,356008289837
245681,2014-10-17,2:00:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
245682,2014-10-17,2:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
245683,2014-10-17,2:33:00,PLAN3,MOC,68373748102,208100310191699,356008289837
245684,2014-10-17,2:56:00,PLAN2,MTC,65978198280,208100310191699,356008289837
245685,2014-10-17,3:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
245686,2014-10-17,3:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
245687,2014-10-17,3:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
245688,2014-10-17,4:05:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
245689,2014-10-17,4:30:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
245690,2014-10-17,4:47:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
245691,2014-10-17,4:47:00,PLAN1,MTC,67599860569,208100310191699,356008289837
245692,2014-10-17,5:00:00,PLAN1,MOC,68373748102,208100310191699,356008289837
245693,2014-10-17,5:30:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
245694,2014-10-17,5:45:00,PLAN3,MTC,65978198280,208100167682477,356008289837
245695,2014-10-17,6:00:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
245696,2014-10-17,6:00:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
245697,2014-10-17,6:05:00,PLAN1,MOC,65978198280,208100310191699,356008289837
245698,2014-10-17,6:10:00,PLAN1,MTC,65978198280,208100310191699,356008289837
245699,2014-10-17,7:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
245700,2014-10-17,7:00:00,PLAN3,MTC,68373748102,208100167682477,351905149071
245701,2014-10-17,7:10:00,PLAN3,MOC,65978198280,208100310191699,351905149071
245702,2014-10-17,7:30:00,PLAN1,MOC,68373748102,208100167682477,351905149071
245703,2014-10-17,7:45:00,PLAN3,MOC,68373748102,208100310191699,356008289837
245704,2014-10-17,7:50:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
245705,2014-10-17,8:00:00,PLAN1,MOC,65978198280,208100167682477,356008289837
245706,2014-10-17,8:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
245707,2014-10-17,8:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
245708,2014-10-17,8:00:00,PLAN3,SMS-MT,68373748102,208100310191699,353297808290
245709,2014-10-17,8:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
245710,2014-10-17,8:15:00,PLAN3,MOC,65978198280,208100167682477,356008289837
245711,2014-10-17,8:20:00,PLAN3,MOC,65978198280,208100310191699,351905149071
245712,2014-10-17,8:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
245713,2014-10-17,8:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
245714,2014-10-17,8:30:00,PLAN1,SMS-MT,68373748102,208100310191699,353297808290
245715,2014-10-17,9:00:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
245716,2014-10-17,9:00:00,PLAN3,SMS-MT,67599860569,208100310191699,353297808290
245717,2014-10-17,9:07:00,PLAN3,MOC,65978198280,208100310191699,356008289837
245718,2014-10-17,9:20:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
245719,2014-10-17,9:30:00,PLAN1,MOC,65978198280,208100310191699,351905149071
245720,2014-10-17,9:40:00,PLAN3,MTC,68373748102,208100167682477,351905149071
245721,2014-10-17,9:50:00,PLAN1,MTC,65978198280,208100167682477,356008289837
245664,2014-10-17,,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
245665,2014-10-17,,PLAN1,SMS-MT,65978198280,208100310191699,353297808290
245666,2014-10-17,,PLAN3,MOC,65978198280,208100310191699,351905149071
245679,2014-10-17,,PLAN3,SMS-MT,65978198280,208120276653317,356008289837
245531,2014-10-18,0:00:00,PLAN2,MTC,65978198280,208100310191699,356008289837
245532,2014-10-18,0:00:00,PLAN3,SMS-MT,67599860569,208100167682477,351905149071
245533,2014-10-18,0:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
245534,2014-10-18,0:02:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
245535,2014-10-18,0:16:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
245536,2014-10-18,0:23:00,PLAN3,MOC,65978198280,208100310191699,356008289837
245537,2014-10-18,0:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
