,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
41409,2018-12-30,0:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
41410,2018-12-30,0:01:00,PLAN3,MOC,65978198280,208100310191699,356008289837
41411,2018-12-30,0:06:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
41412,2018-12-30,0:25:00,PLAN3,MTC,65978198280,208100310191699,351905149071
41413,2018-12-30,0:40:00,PLAN3,MTC,65978198280,208100167682477,351905149071
41438,2018-12-30,10:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
41439,2018-12-30,10:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
41440,2018-12-30,10:00:00,PLAN1,SMS-MT,65978198280,208100167682477,351905149071
41441,2018-12-30,10:15:00,PLAN3,SMS-MT,67599860569,208100310191699,356008289837
41442,2018-12-30,10:20:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
41443,2018-12-30,11:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
41444,2018-12-30,11:00:00,PLAN1,MTC,65978198280,208100310191699,351905149071
41445,2018-12-30,11:03:00,PLAN3,MOC,65978198280,208100310191699,356008289837
41446,2018-12-30,11:15:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
41447,2018-12-30,11:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
41448,2018-12-30,11:40:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
41449,2018-12-30,11:42:00,PLAN3,MTC,65978198280,208100310191699,351905149071
41450,2018-12-30,11:55:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
41452,2018-12-30,12:00:00,PLAN3,MOC,65978198280,208100167682477,351905149071
41453,2018-12-30,12:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
41454,2018-12-30,12:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
41455,2018-12-30,12:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
41456,2018-12-30,12:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
