,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
195151,2015-10-18,14:00:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
195152,2015-10-18,14:00:00,PLAN2,SMS-MO,65978198280,208100310191699,356008289837
195153,2015-10-18,14:10:00,PLAN3,MOC,68373748102,208100310191699,351905149071
195154,2015-10-18,14:30:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
195155,2015-10-18,14:30:00,PLAN3,MTC,65978198280,208100167682477,356008289837
195156,2015-10-18,14:30:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
195157,2015-10-18,15:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
195158,2015-10-18,15:15:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
195159,2015-10-18,15:18:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
195160,2015-10-18,15:30:00,PLAN3,MOC,65978198280,208100167682477,356008289837
195161,2015-10-18,15:40:00,PLAN1,MOC,65978198280,208100310191699,351905149071
195162,2015-10-18,15:45:00,PLAN1,MOC,65978198280,208100310191699,356008289837
195163,2015-10-18,15:45:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
195164,2015-10-18,16:00:00,PLAN1,SMS-MO,67599860569,208100167682477,356008289837
195165,2015-10-18,16:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
195166,2015-10-18,16:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
195167,2015-10-18,16:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
195168,2015-10-18,16:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
195169,2015-10-18,16:15:00,PLAN1,SMS-MT,68373748102,208100167682477,356008289837
195170,2015-10-18,16:15:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
195171,2015-10-18,16:15:00,PLAN3,SMS-MT,65978198280,208120276653317,356008289837
195172,2015-10-18,16:30:00,PLAN3,MTC,68373748102,208100310191699,356008289837
195173,2015-10-18,16:30:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
195174,2015-10-18,16:30:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
195175,2015-10-18,16:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
195176,2015-10-18,16:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
195177,2015-10-18,16:37:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
195178,2015-10-18,16:50:00,PLAN2,SMS-MO,65978198280,208100167682477,356008289837
195179,2015-10-18,17:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
195180,2015-10-18,17:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
195181,2015-10-18,17:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
195182,2015-10-18,17:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
195183,2015-10-18,17:15:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
195184,2015-10-18,17:30:00,PLAN1,MTC,65978198280,208100310191699,351905149071
195186,2015-10-18,18:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
195187,2015-10-18,18:00:00,PLAN1,MOC,68373748102,208100310191699,356008289837
195188,2015-10-18,18:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
195189,2015-10-18,18:00:00,PLAN1,SMS-MO,65978198280,208100310191699,351905149071
195190,2015-10-18,18:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
195191,2015-10-18,18:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
195192,2015-10-18,18:00:00,PLAN1,MOC,65978198280,208100167682477,351905149071
195193,2015-10-18,18:10:00,PLAN2,MTC,68373748102,208100167682477,351905149071
195194,2015-10-18,18:30:00,PLAN3,MOC,68373748102,208100167682477,356008289837
195195,2015-10-18,18:30:00,PLAN2,SMS-MO,68373748102,208100310191699,356008289837
195196,2015-10-18,19:00:00,PLAN2,MOC,68373748102,208100167682477,356008289837
195197,2015-10-18,19:00:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
195198,2015-10-18,19:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
195199,2015-10-18,19:00:00,PLAN3,SMS-MO,68373748102,208100310191699,353297808290
