,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
270210,2014-05-05,10:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
270211,2014-05-05,10:20:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
270212,2014-05-05,10:20:00,PLAN3,MOC,65978198280,208100310191699,351905149071
270213,2014-05-05,10:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
270214,2014-05-05,10:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
270215,2014-05-05,11:30:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
270216,2014-05-05,11:30:00,PLAN2,MTC,67599860569,208100310191699,356008289837
270217,2014-05-05,11:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
270218,2014-05-05,11:56:00,PLAN2,MOC,65978198280,208100310191699,351905149071
270219,2014-05-05,12:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
270220,2014-05-05,12:00:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
270221,2014-05-05,12:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
270222,2014-05-05,12:00:00,PLAN1,MTC,68373748102,208100310191699,356008289837
270223,2014-05-05,12:00:00,PLAN1,MOC,68373748102,208100310191699,351905149071
270224,2014-05-05,12:50:00,PLAN1,MOC,65978198280,208100310191699,356008289837
270225,2014-05-05,13:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
270226,2014-05-05,13:00:00,PLAN1,MTC,65978198280,208100310191699,351905149071
270227,2014-05-05,13:00:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
270228,2014-05-05,13:30:00,PLAN3,MTC,65978198280,208100310191699,351905149071
270229,2014-05-05,13:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
270230,2014-05-05,13:30:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
270231,2014-05-05,13:45:00,PLAN3,MTC,65978198280,208100310191699,356008289837
270232,2014-05-05,14:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
270233,2014-05-05,14:15:00,PLAN3,MOC,68373748102,208100310191699,356008289837
270234,2014-05-05,14:15:00,PLAN3,MTC,68373748102,208100310191699,356008289837
270235,2014-05-05,14:15:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
270236,2014-05-05,14:20:00,PLAN3,MTC,68373748102,208100310191699,351905149071
270237,2014-05-05,14:20:00,PLAN3,SMS-MO,67599860569,208100167682477,351905149071
270238,2014-05-05,14:25:00,PLAN1,SMS-MO,65978198280,208100310191699,351905149071
270239,2014-05-05,14:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
270240,2014-05-05,14:30:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
270241,2014-05-05,14:33:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
270242,2014-05-05,14:35:00,PLAN3,MOC,68373748102,208100310191699,356008289837
270243,2014-05-05,14:40:00,PLAN3,MOC,65978198280,208100167682477,356008289837
270244,2014-05-05,14:40:00,PLAN2,SMS-MO,65978198280,208100310191699,353297808290
270245,2014-05-05,14:55:00,PLAN3,MTC,65978198280,208100310191699,356008289837
270246,2014-05-05,15:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
270247,2014-05-05,15:20:00,PLAN3,MOC,68373748102,208100310191699,356008289837
270248,2014-05-05,15:30:00,PLAN1,MOC,65978198280,208100310191699,356008289837
270249,2014-05-05,15:45:00,PLAN3,MOC,68373748102,208100310191699,353297808290
270250,2014-05-05,15:50:00,PLAN3,MOC,65978198280,208100310191699,356008289837
270251,2014-05-05,16:00:00,PLAN3,MTC,68373748102,208100310191699,353297808290
270252,2014-05-05,16:00:00,PLAN1,SMS-MT,68373748102,208120276653317,351905149071
270253,2014-05-05,16:00:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
270254,2014-05-05,16:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
270255,2014-05-05,16:20:00,PLAN3,MTC,65978198280,208100167682477,356008289837
270256,2014-05-05,16:20:00,PLAN1,MOC,68373748102,208120276653317,356008289837
270257,2014-05-05,16:30:00,PLAN3,SMS-MT,67599860569,208100167682477,356008289837
270258,2014-05-05,16:40:00,PLAN3,SMS-MT,67599860569,208100310191699,356008289837
270259,2014-05-05,16:50:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
270260,2014-05-05,17:00:00,PLAN2,SMS-MT,65978198280,208100310191699,353297808290
270261,2014-05-05,17:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
270262,2014-05-05,17:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
270263,2014-05-05,17:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
270264,2014-05-05,17:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
270265,2014-05-05,17:00:00,PLAN3,MTC,65978198280,208100310191699,351905149071
270266,2014-05-05,17:00:00,PLAN3,MTC,68373748102,208100167682477,356008289837
270267,2014-05-05,17:11:00,PLAN3,MOC,68373748102,208100310191699,351905149071
