,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
83204,2018-03-08,16:40:00,PLAN2,MOC,65978198280,208100310191699,356008289837
83205,2018-03-08,16:58:22,PLAN3,SMS-MT,65978198280,208120276653317,356008289837
83206,2018-03-08,17:00:00,PLAN1,MOC,65978198280,208120276653317,351905149071
83207,2018-03-08,17:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
83208,2018-03-08,17:10:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
83209,2018-03-08,17:30:00,PLAN2,MTC,65978198280,208100310191699,356008289837
83210,2018-03-08,17:40:00,PLAN3,MTC,65978198280,208100310191699,351905149071
83211,2018-03-08,17:45:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
83212,2018-03-08,18:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
83213,2018-03-08,18:00:00,PLAN2,MTC,65978198280,208100167682477,351905149071
83214,2018-03-08,18:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
83215,2018-03-08,18:02:00,PLAN3,MTC,65978198280,208100310191699,351905149071
83216,2018-03-08,18:15:00,PLAN3,MOC,67599860569,208100310191699,356008289837
83217,2018-03-08,18:15:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
83218,2018-03-08,18:30:00,PLAN2,MOC,68373748102,208100167682477,351905149071
83219,2018-03-08,18:30:00,PLAN2,MTC,68373748102,208100167682477,356008289837
83220,2018-03-08,18:40:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
83221,2018-03-08,18:45:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
83222,2018-03-08,19:00:00,PLAN3,MOC,67599860569,208100310191699,356008289837
83223,2018-03-08,19:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
83224,2018-03-08,19:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
83225,2018-03-08,19:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
83226,2018-03-08,19:07:00,PLAN3,MOC,67599860569,208100167682477,356008289837
83227,2018-03-08,19:40:00,PLAN1,MTC,67599860569,208100310191699,356008289837
83150,2018-03-08,1:00:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
83151,2018-03-08,1:00:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
83152,2018-03-08,1:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
83153,2018-03-08,1:28:00,PLAN1,MTC,65978198280,208100167682477,356008289837
83154,2018-03-08,1:45:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
83228,2018-03-08,20:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
83229,2018-03-08,20:00:00,PLAN1,MTC,68373748102,208100310191699,356008289837
83230,2018-03-08,20:00:00,PLAN2,MOC,68373748102,208100310191699,356008289837
83231,2018-03-08,21:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
83232,2018-03-08,21:00:00,PLAN1,MOC,67599860569,208100167682477,356008289837
83233,2018-03-08,21:30:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
83234,2018-03-08,22:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
83235,2018-03-08,22:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
83236,2018-03-08,22:05:00,PLAN2,MTC,65978198280,208100310191699,356008289837
83237,2018-03-08,22:05:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
83238,2018-03-08,22:05:00,PLAN3,MOC,65978198280,208100310191699,356008289837
83239,2018-03-08,22:09:00,PLAN1,MTC,65978198280,208100310191699,351905149071
83240,2018-03-08,22:11:00,PLAN3,MOC,65978198280,208100167682477,351905149071
83241,2018-03-08,23:00:00,PLAN3,MOC,65978198280,208120276653317,353297808290
