,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
284298,2014-01-13,4:35:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
284299,2014-01-13,5:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
284300,2014-01-13,5:00:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
284301,2014-01-13,5:10:00,PLAN3,MTC,68373748102,208100310191699,351905149071
284302,2014-01-13,6:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
284303,2014-01-13,7:00:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
284304,2014-01-13,7:45:00,PLAN3,MTC,65978198280,208100310191699,356008289837
284305,2014-01-13,7:50:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
284306,2014-01-13,7:50:00,PLAN1,MTC,65978198280,208100310191699,351905149071
284307,2014-01-13,7:50:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
284308,2014-01-13,8:13:00,PLAN1,MTC,65978198280,208100167682477,356008289837
284309,2014-01-13,8:15:00,PLAN1,MTC,68373748102,208100167682477,356008289837
284310,2014-01-13,8:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
284311,2014-01-13,8:30:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
284312,2014-01-13,8:55:00,PLAN3,MTC,68373748102,208100310191699,351905149071
284313,2014-01-13,9:00:00,PLAN1,MOC,65978198280,208100310191699,351905149071
284314,2014-01-13,9:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
284315,2014-01-13,9:00:00,PLAN1,MTC,68373748102,208100310191699,356008289837
284316,2014-01-13,9:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
284317,2014-01-13,9:01:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
284318,2014-01-13,9:20:00,PLAN3,MOC,65978198280,208100310191699,356008289837
284319,2014-01-13,9:45:00,PLAN3,MTC,65978198280,208100310191699,356008289837
284320,2014-01-13,9:45:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
284236,2014-01-14,0:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
284237,2014-01-14,0:25:00,PLAN3,SMS-MT,65978198280,208120276653317,356008289837
284238,2014-01-14,0:25:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
284169,2014-01-14,0:26:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
284170,2014-01-14,0:30:00,PLAN3,MTC,68373748102,208100167682477,351905149071
284171,2014-01-14,0:35:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
284172,2014-01-14,0:40:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
284197,2014-01-14,10:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
284198,2014-01-14,10:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
284199,2014-01-14,10:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
284200,2014-01-14,10:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
284201,2014-01-14,11:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
284202,2014-01-14,11:30:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
284203,2014-01-14,11:40:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
284204,2014-01-14,12:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
284205,2014-01-14,12:00:00,PLAN1,MTC,65978198280,208100167682477,356008289837
284206,2014-01-14,12:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
284207,2014-01-14,12:00:00,PLAN3,MOC,68373748102,208100167682477,356008289837
284208,2014-01-14,12:00:00,PLAN3,MTC,65978198280,208100310191699,351905149071
284209,2014-01-14,12:15:00,PLAN1,SMS-MT,65978198280,208100167682477,353297808290
284210,2014-01-14,12:51:00,PLAN1,MTC,65978198280,208100310191699,356008289837
284211,2014-01-14,13:00:00,PLAN3,SMS-MT,65978198280,208120276653317,356008289837
284212,2014-01-14,13:30:00,PLAN3,MOC,65978198280,208100310191699,351905149071
284213,2014-01-14,13:30:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
284214,2014-01-14,13:50:00,PLAN1,MOC,65978198280,208120276653317,356008289837
284215,2014-01-14,13:50:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
284216,2014-01-14,14:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
284217,2014-01-14,14:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
284218,2014-01-14,14:30:00,PLAN3,MTC,68373748102,208100310191699,356008289837
284219,2014-01-14,14:51:00,PLAN1,SMS-MO,65978198280,208120276653317,356008289837
284220,2014-01-14,15:00:00,PLAN3,SMS-MO,68373748102,208100310191699,351905149071
284221,2014-01-14,15:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
284222,2014-01-14,15:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
284223,2014-01-14,15:30:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
284224,2014-01-14,15:50:00,PLAN3,MOC,65978198280,208100167682477,351905149071
284225,2014-01-14,15:53:00,PLAN3,MTC,65978198280,208100310191699,356008289837
284226,2014-01-14,15:55:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
284227,2014-01-14,16:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
284228,2014-01-14,16:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
284229,2014-01-14,16:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
284230,2014-01-14,16:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
