,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
3199,2019-10-20,7:20:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
3200,2019-10-20,7:50:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
3201,2019-10-20,8:00:00,PLAN1,MOC,68373748102,208100310191699,353297808290
3202,2019-10-20,8:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
3203,2019-10-20,8:00:00,PLAN3,MOC,68373748102,208100167682477,356008289837
3204,2019-10-20,8:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
3205,2019-10-20,8:20:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
3206,2019-10-20,8:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
3207,2019-10-20,8:30:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
3208,2019-10-20,8:32:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
3209,2019-10-20,8:40:00,PLAN3,MOC,67599860569,208100310191699,356008289837
3210,2019-10-20,8:50:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
3211,2019-10-20,9:23:00,PLAN2,MOC,65978198280,208100167682477,351905149071
3212,2019-10-20,9:37:00,PLAN1,MTC,65978198280,208100310191699,356008289837
3213,2019-10-20,9:40:00,PLAN1,MOC,65978198280,208100310191699,351905149071
3240,2019-10-20,9:50:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
3241,2019-10-20,9:55:00,PLAN2,SMS-MO,65978198280,208100310191699,351905149071
3242,2019-10-20,9:55:00,PLAN3,MOC,65978198280,208100310191699,356008289837
3243,2019-10-20,9:58:00,PLAN1,SMS-MO,68373748102,208100310191699,356008289837
3191,2019-10-20,,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
3302,2019-10-20,,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
3051,2019-10-21,0:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
3052,2019-10-21,0:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
3053,2019-10-21,0:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
3054,2019-10-21,0:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
3055,2019-10-21,0:01:00,PLAN3,MTC,68373748102,208100310191699,356008289837
3056,2019-10-21,0:30:00,PLAN3,MTC,65978198280,208120276653317,353297808290
3057,2019-10-21,0:33:00,PLAN1,MTC,65978198280,208100310191699,356008289837
3099,2019-10-21,10:30:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
3100,2019-10-21,10:52:00,PLAN3,MTC,68373748102,208100310191699,356008289837
