,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
71909,2018-06-02,17:25:00,PLAN3,MTC,68373748102,208100310191699,356008289837
71910,2018-06-02,17:35:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
71911,2018-06-02,17:37:00,PLAN3,MTC,68373748102,208100167682477,356008289837
71914,2018-06-02,18:00:00,PLAN3,SMS-MT,68373748102,208120276653317,353297808290
71915,2018-06-02,18:00:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
71916,2018-06-02,18:00:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
71917,2018-06-02,18:08:00,PLAN3,MOC,68373748102,208120276653317,356008289837
71918,2018-06-02,18:15:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
71919,2018-06-02,18:19:00,PLAN3,MTC,65978198280,208100167682477,351905149071
71920,2018-06-02,18:30:00,PLAN3,MTC,68373748102,208100310191699,356008289837
71921,2018-06-02,18:30:00,PLAN2,MOC,68373748102,208100310191699,353297808290
71922,2018-06-02,18:42:00,PLAN3,MTC,68373748102,208100310191699,356008289837
71923,2018-06-02,18:45:00,PLAN3,MTC,67599860569,208100310191699,356008289837
71793,2018-06-02,18:49:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
71794,2018-06-02,19:00:00,PLAN2,MOC,65978198280,208100310191699,356008289837
71795,2018-06-02,19:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
71796,2018-06-02,19:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
71797,2018-06-02,19:00:00,PLAN3,MOC,68373748102,208120276653317,356008289837
71798,2018-06-02,19:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
71799,2018-06-02,19:05:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
71800,2018-06-02,19:07:00,PLAN2,MTC,65978198280,208100310191699,356008289837
71801,2018-06-02,19:10:00,PLAN3,MOC,65978198280,208100310191699,356008289837
71802,2018-06-02,19:10:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
71803,2018-06-02,19:15:00,PLAN1,MTC,67599860569,208100310191699,356008289837
71804,2018-06-02,19:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
71805,2018-06-02,19:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
71806,2018-06-02,19:38:00,PLAN1,MTC,65978198280,208100310191699,353297808290
71807,2018-06-02,19:41:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
71808,2018-06-02,19:45:00,PLAN2,MTC,65978198280,208100310191699,356008289837
71809,2018-06-02,19:53:00,PLAN3,MTC,65978198280,208100167682477,356008289837
71820,2018-06-02,1:01:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
71821,2018-06-02,1:01:00,PLAN3,MOC,65978198280,208100310191699,356008289837
71822,2018-06-02,1:15:00,PLAN3,MTC,65978198280,208100310191699,356008289837
71823,2018-06-02,1:30:00,PLAN3,MOC,65978198280,208100167682477,351905149071
71824,2018-06-02,1:30:00,PLAN2,SMS-MT,65978198280,208100167682477,356008289837
71825,2018-06-02,1:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
71826,2018-06-02,1:45:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
71810,2018-06-02,20:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
71924,2018-06-02,20:00:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
71925,2018-06-02,20:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
71926,2018-06-02,20:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
71927,2018-06-02,20:30:00,PLAN3,MOC,65978198280,208100167682477,353297808290
