,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
35402,2019-02-26,17:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
35403,2019-02-26,17:00:00,PLAN3,MTC,65978198280,208100310191699,351905149071
35404,2019-02-26,17:00:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
35405,2019-02-26,17:00:00,PLAN3,SMS-MT,68373748102,208120276653317,353297808290
35406,2019-02-26,17:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
35407,2019-02-26,17:30:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
35408,2019-02-26,17:30:00,PLAN3,MTC,67599860569,208120276653317,356008289837
35409,2019-02-26,17:54:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
35410,2019-02-26,18:00:00,PLAN1,SMS-MO,68373748102,208100310191699,351905149071
35411,2019-02-26,18:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
35412,2019-02-26,18:00:00,PLAN1,MOC,65978198280,208100167682477,356008289837
35413,2019-02-26,18:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
35414,2019-02-26,18:00:00,PLAN1,MOC,65978198280,208100167682477,356008289837
35415,2019-02-26,18:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
35416,2019-02-26,18:28:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
35417,2019-02-26,19:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
35418,2019-02-26,19:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
35419,2019-02-26,19:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
35339,2019-02-26,1:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
35340,2019-02-26,1:01:00,PLAN1,MTC,68373748102,208100167682477,356008289837
35341,2019-02-26,1:30:00,PLAN2,MOC,68373748102,208100310191699,351905149071
35420,2019-02-26,20:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
35421,2019-02-26,20:05:00,PLAN3,MOC,65978198280,208100310191699,351905149071
35422,2019-02-26,20:30:00,PLAN2,MOC,68373748102,208100310191699,353297808290
35423,2019-02-26,20:40:00,PLAN3,MOC,68373748102,208100167682477,356008289837
35424,2019-02-26,20:48:00,PLAN1,SMS-MO,68373748102,208100310191699,356008289837
35425,2019-02-26,20:55:00,PLAN3,MTC,65978198280,208100310191699,351905149071
35426,2019-02-26,21:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
35427,2019-02-26,21:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
35428,2019-02-26,21:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
35429,2019-02-26,21:00:00,PLAN1,MOC,65978198280,208100310191699,351905149071
35430,2019-02-26,21:30:00,PLAN3,MTC,65978198280,208100310191699,351905149071
35431,2019-02-26,21:54:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
35432,2019-02-26,22:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
35433,2019-02-26,22:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
35434,2019-02-26,22:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
35435,2019-02-26,22:00:00,PLAN2,MOC,65978198280,208100310191699,356008289837
35436,2019-02-26,22:15:00,PLAN1,MTC,65978198280,208100167682477,353297808290
35437,2019-02-26,22:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
35438,2019-02-26,22:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
35439,2019-02-26,22:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
35441,2019-02-26,23:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
35442,2019-02-26,23:01:00,PLAN1,MOC,65978198280,208100310191699,356008289837
35443,2019-02-26,23:20:00,PLAN1,MTC,68373748102,208100310191699,356008289837
35444,2019-02-26,23:30:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
35445,2019-02-26,23:30:00,PLAN3,MOC,65978198280,208100310191699,351905149071
35446,2019-02-26,23:30:00,PLAN3,MTC,68373748102,208100310191699,356008289837
35447,2019-02-26,23:36:00,PLAN3,MOC,65978198280,208100310191699,356008289837
35448,2019-02-26,23:40:00,PLAN1,MOC,65978198280,208100167682477,356008289837
35449,2019-02-26,23:52:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
35450,2019-02-26,23:52:00,PLAN1,SMS-MO,68373748102,208100310191699,356008289837
35342,2019-02-26,2:00:00,PLAN2,MOC,65978198280,208100310191699,356008289837
35343,2019-02-26,2:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
35344,2019-02-26,2:00:00,PLAN1,MTC,65978198280,208100310191699,353297808290
35345,2019-02-26,2:31:00,PLAN3,MOC,68373748102,208100310191699,356008289837
35346,2019-02-26,2:40:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
35347,2019-02-26,2:40:00,PLAN3,MTC,65978198280,208100167682477,356008289837
35348,2019-02-26,3:05:00,PLAN3,MTC,68373748102,208100310191699,356008289837
35349,2019-02-26,3:40:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
35350,2019-02-26,6:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
35351,2019-02-26,6:30:00,PLAN1,MOC,65978198280,208100167682477,356008289837
35352,2019-02-26,7:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
35353,2019-02-26,7:15:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
35354,2019-02-26,7:15:00,PLAN1,MOC,65978198280,208100310191699,356008289837
35355,2019-02-26,7:15:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
35356,2019-02-26,7:35:00,PLAN3,MOC,65978198280,208100310191699,356008289837
35357,2019-02-26,7:50:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
