,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
97125,2017-11-04,18:10:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
97126,2017-11-04,18:15:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
97127,2017-11-04,18:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
97128,2017-11-04,18:30:00,PLAN3,MOC,68373748102,208100167682477,356008289837
97129,2017-11-04,18:50:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
97130,2017-11-04,19:00:00,PLAN2,MTC,65978198280,208100310191699,356008289837
97131,2017-11-04,19:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
97132,2017-11-04,19:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
97133,2017-11-04,19:00:00,PLAN3,MOC,65978198280,208120276653317,356008289837
97134,2017-11-04,19:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
97135,2017-11-04,19:09:00,PLAN3,MTC,65978198280,208120276653317,351905149071
97136,2017-11-04,19:09:00,PLAN3,MOC,65978198280,208100310191699,351905149071
97137,2017-11-04,19:30:00,PLAN3,SMS-MO,68373748102,208100310191699,353297808290
97138,2017-11-04,19:54:00,PLAN1,MTC,68373748102,208100310191699,356008289837
97056,2017-11-04,1:41:00,PLAN3,MOC,65978198280,208100167682477,356008289837
97140,2017-11-04,20:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
97141,2017-11-04,20:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
97142,2017-11-04,20:12:00,PLAN3,MTC,68373748102,208100310191699,353297808290
97143,2017-11-04,20:30:00,PLAN2,MOC,65978198280,208100167682477,356008289837
97144,2017-11-04,20:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
97145,2017-11-04,20:30:00,PLAN3,MTC,65978198280,208100310191699,353297808290
97146,2017-11-04,20:48:00,PLAN3,MTC,68373748102,208100310191699,356008289837
97147,2017-11-04,20:58:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
97148,2017-11-04,21:07:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
97149,2017-11-04,21:30:00,PLAN1,MOC,68373748102,208100310191699,356008289837
97151,2017-11-04,22:00:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
97152,2017-11-04,22:03:00,PLAN3,MTC,65978198280,208100167682477,356008289837
97153,2017-11-04,22:07:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
97154,2017-11-04,22:30:00,PLAN1,SMS-MO,65978198280,208100167682477,351905149071
97155,2017-11-04,22:38:00,PLAN2,MOC,67599860569,208100310191699,356008289837
97156,2017-11-04,23:00:00,PLAN3,MOC,67599860569,208100310191699,356008289837
97157,2017-11-04,23:25:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
97158,2017-11-04,23:25:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
97057,2017-11-04,2:07:00,PLAN3,SMS-MT,68373748102,208100167682477,351905149071
97058,2017-11-04,2:28:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
97059,2017-11-04,3:30:00,PLAN3,SMS-MT,65978198280,208100167682477,353297808290
97060,2017-11-04,4:30:00,PLAN2,SMS-MO,65978198280,208100310191699,353297808290
97061,2017-11-04,4:30:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
97062,2017-11-04,4:41:09,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
97063,2017-11-04,5:00:00,PLAN3,MTC,65978198280,208100167682477,351905149071
97064,2017-11-04,5:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
97065,2017-11-04,6:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
97066,2017-11-04,7:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
97067,2017-11-04,7:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
97068,2017-11-04,9:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
97069,2017-11-04,9:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
97070,2017-11-04,9:00:00,PLAN3,MTC,65978198280,208100167682477,353297808290
97071,2017-11-04,9:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
97072,2017-11-04,9:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
97073,2017-11-04,9:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
97074,2017-11-04,9:35:00,PLAN3,MOC,65978198280,208100310191699,356008289837
97075,2017-11-04,9:55:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
97139,2017-11-04,,PLAN3,MOC,68373748102,208100310191699,356008289837
97150,2017-11-04,,PLAN1,MTC,68373748102,208100167682477,356008289837
96941,2017-11-05,0:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
96942,2017-11-05,0:00:00,PLAN2,MTC,65978198280,208100310191699,351905149071
96943,2017-11-05,0:01:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
96972,2017-11-05,10:00:00,PLAN3,SMS-MO,68373748102,208100310191699,351905149071
96973,2017-11-05,10:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
96974,2017-11-05,10:00:00,PLAN3,MOC,67599860569,208100167682477,351905149071
96975,2017-11-05,10:10:00,PLAN3,MTC,65978198280,208100310191699,351905149071
96976,2017-11-05,10:23:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
96977,2017-11-05,10:40:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
96978,2017-11-05,10:50:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
96979,2017-11-05,11:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
96980,2017-11-05,11:05:00,PLAN3,MOC,65978198280,208100167682477,351905149071
96981,2017-11-05,11:05:00,PLAN3,MTC,65978198280,208100310191699,356008289837
96982,2017-11-05,11:30:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
96983,2017-11-05,11:45:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
96984,2017-11-05,11:52:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
96985,2017-11-05,12:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
96986,2017-11-05,12:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
96987,2017-11-05,12:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
96988,2017-11-05,12:25:00,PLAN3,MTC,65978198280,208100310191699,356008289837
96989,2017-11-05,12:26:00,PLAN3,MOC,65978198280,208100167682477,356008289837
96990,2017-11-05,12:27:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
96991,2017-11-05,12:30:00,PLAN2,SMS-MT,65978198280,208100167682477,356008289837
96992,2017-11-05,12:30:00,PLAN3,MTC,68373748102,208100310191699,356008289837
96993,2017-11-05,12:33:00,PLAN3,MOC,68373748102,208100310191699,351905149071
96994,2017-11-05,12:45:00,PLAN3,MOC,65978198280,208100167682477,356008289837
96995,2017-11-05,13:37:00,PLAN3,MOC,68373748102,208100310191699,351905149071
96996,2017-11-05,13:45:00,PLAN3,MTC,65978198280,208100310191699,356008289837
96997,2017-11-05,13:50:00,PLAN3,MTC,65978198280,208100310191699,356008289837
96998,2017-11-05,14:00:00,PLAN3,MTC,65978198280,208100167682477,351905149071
96999,2017-11-05,14:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
97000,2017-11-05,14:15:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
97001,2017-11-05,14:30:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
97002,2017-11-05,14:30:00,PLAN1,MTC,65978198280,208100310191699,356008289837
97003,2017-11-05,14:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
97004,2017-11-05,15:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
97005,2017-11-05,15:00:00,PLAN1,MTC,68373748102,208100310191699,356008289837
97006,2017-11-05,15:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
97007,2017-11-05,15:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
97008,2017-11-05,15:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
97009,2017-11-05,15:45:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
97010,2017-11-05,15:50:00,PLAN3,SMS-MO,68373748102,208120276653317,356008289837
97011,2017-11-05,16:15:00,PLAN3,SMS-MT,68373748102,208120276653317,351905149071
97012,2017-11-05,16:40:00,PLAN2,MTC,65978198280,208100310191699,356008289837
97013,2017-11-05,16:50:00,PLAN2,SMS-MO,65978198280,208100310191699,356008289837
97014,2017-11-05,17:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
