,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
25880,2019-05-13,13:54:00,PLAN1,MOC,65978198280,208100310191699,356008289837
25881,2019-05-13,14:00:00,PLAN1,MOC,68373748102,208100310191699,351905149071
25882,2019-05-13,14:30:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
25883,2019-05-13,14:30:00,PLAN1,MTC,68373748102,208100310191699,356008289837
25884,2019-05-13,14:30:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
25885,2019-05-13,14:30:00,PLAN3,MTC,68373748102,208100167682477,353297808290
25886,2019-05-13,14:30:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
25887,2019-05-13,15:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
25888,2019-05-13,15:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
25889,2019-05-13,16:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
25890,2019-05-13,16:00:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
25891,2019-05-13,16:00:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
25892,2019-05-13,16:00:00,PLAN1,SMS-MO,67599860569,208100310191699,356008289837
25893,2019-05-13,16:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
25894,2019-05-13,16:00:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
25895,2019-05-13,17:00:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
25896,2019-05-13,17:00:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
25897,2019-05-13,17:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
25898,2019-05-13,17:01:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
25899,2019-05-13,17:03:00,PLAN3,MOC,65978198280,208100310191699,353297808290
25900,2019-05-13,17:05:00,PLAN3,MTC,65978198280,208100310191699,356008289837
25901,2019-05-13,17:10:00,PLAN1,MTC,67599860569,208120276653317,356008289837
25902,2019-05-13,17:20:00,PLAN3,MTC,68373748102,208100310191699,356008289837
25903,2019-05-13,17:20:00,PLAN3,MTC,68373748102,208100310191699,351905149071
25904,2019-05-13,17:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
25905,2019-05-13,17:35:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
25906,2019-05-13,17:50:00,PLAN3,MTC,65978198280,208120276653317,356008289837
25908,2019-05-13,18:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
25909,2019-05-13,18:02:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
25910,2019-05-13,18:29:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
25911,2019-05-13,18:35:00,PLAN2,SMS-MT,65978198280,208100167682477,356008289837
25912,2019-05-13,19:00:00,PLAN3,SMS-MT,67599860569,208100310191699,356008289837
25913,2019-05-13,19:01:00,PLAN3,SMS-MO,65978198280,208100167682477,353297808290
25914,2019-05-13,19:10:00,PLAN3,MTC,65978198280,208100310191699,356008289837
25915,2019-05-13,19:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
25916,2019-05-13,19:30:00,PLAN3,MOC,65978198280,208100167682477,356008289837
25917,2019-05-13,19:44:00,PLAN1,MOC,65978198280,208100310191699,356008289837
25818,2019-05-13,1:00:00,PLAN1,SMS-MO,68373748102,208100310191699,356008289837
25819,2019-05-13,1:19:00,PLAN3,MTC,65978198280,208100310191699,356008289837
25820,2019-05-13,1:34:00,PLAN1,MOC,68373748102,208100310191699,356008289837
25821,2019-05-13,1:40:00,PLAN3,MTC,65978198280,208100310191699,356008289837
25918,2019-05-13,20:00:00,PLAN3,SMS-MO,68373748102,208100167682477,351905149071
25919,2019-05-13,20:00:00,PLAN1,MTC,68373748102,208100167682477,353297808290
25920,2019-05-13,20:45:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
25921,2019-05-13,21:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
25922,2019-05-13,21:00:00,PLAN2,MOC,65978198280,208100310191699,356008289837
25923,2019-05-13,21:00:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
25924,2019-05-13,21:15:00,PLAN3,SMS-MT,67599860569,208100167682477,356008289837
25925,2019-05-13,21:28:00,PLAN3,MTC,65978198280,208100310191699,356008289837
25926,2019-05-13,22:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
25927,2019-05-13,22:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
25928,2019-05-13,22:14:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
25929,2019-05-13,22:30:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
25930,2019-05-13,22:30:00,PLAN2,SMS-MO,67599860569,208100167682477,356008289837
25931,2019-05-13,22:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
25932,2019-05-13,22:40:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
25933,2019-05-13,22:54:00,PLAN1,SMS-MO,68373748102,208120276653317,356008289837
25935,2019-05-13,23:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
25936,2019-05-13,23:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
25937,2019-05-13,23:00:00,PLAN3,MTC,68373748102,208100310191699,351905149071
25938,2019-05-13,23:05:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
25939,2019-05-13,23:07:00,PLAN3,MOC,65978198280,208100310191699,353297808290
25940,2019-05-13,23:25:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
25941,2019-05-13,23:30:00,PLAN3,MTC,65978198280,208100167682477,356008289837
25942,2019-05-13,23:40:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
25943,2019-05-13,23:40:00,PLAN3,MOC,65978198280,208100310191699,351905149071
25944,2019-05-13,23:48:00,PLAN3,MOC,65978198280,208100310191699,356008289837
25945,2019-05-13,23:50:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
25946,2019-05-13,23:50:00,PLAN2,SMS-MO,65978198280,208100167682477,351905149071
25822,2019-05-13,2:00:00,PLAN2,MOC,65978198280,208100310191699,356008289837
