,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
46537,2018-11-21,9:20:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
46538,2018-11-21,9:20:00,PLAN3,SMS-MT,68373748102,208100167682477,353297808290
46539,2018-11-21,9:30:00,PLAN3,SMS-MT,67599860569,208100310191699,356008289837
46540,2018-11-21,9:35:00,PLAN3,MOC,68373748102,208100310191699,356008289837
46541,2018-11-21,9:45:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
46542,2018-11-21,9:48:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
46525,2018-11-21,,PLAN3,MTC,65978198280,208100167682477,351905149071
46532,2018-11-21,,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
46556,2018-11-21,,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
46557,2018-11-21,,PLAN3,MOC,65978198280,208100310191699,356008289837
46558,2018-11-21,,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
46559,2018-11-21,,PLAN3,MTC,65978198280,208100310191699,356008289837
46600,2018-11-21,,PLAN3,MOC,65978198280,208100310191699,356008289837
46392,2018-11-22,0:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
46393,2018-11-22,0:00:00,PLAN1,SMS-MT,68373748102,208120276653317,356008289837
46394,2018-11-22,0:30:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
46395,2018-11-22,0:35:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
46378,2018-11-22,10:10:00,PLAN3,MOC,65978198280,208100310191699,351905149071
46379,2018-11-22,10:30:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
46380,2018-11-22,10:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
46381,2018-11-22,11:00:00,PLAN1,MOC,65978198280,208100167682477,356008289837
46382,2018-11-22,11:00:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
46383,2018-11-22,11:00:00,PLAN2,MTC,65978198280,208100310191699,356008289837
46384,2018-11-22,11:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
46385,2018-11-22,12:00:00,PLAN3,MOC,67599860569,208100310191699,356008289837
46386,2018-11-22,12:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
46387,2018-11-22,12:07:00,PLAN1,MOC,68373748102,208100167682477,356008289837
46388,2018-11-22,12:30:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
46389,2018-11-22,12:30:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
46390,2018-11-22,12:45:00,PLAN2,SMS-MO,65978198280,208100310191699,356008289837
46391,2018-11-22,13:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
46428,2018-11-22,13:00:00,PLAN3,MTC,67599860569,208100310191699,356008289837
46429,2018-11-22,13:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
46430,2018-11-22,13:45:00,PLAN3,MOC,65978198280,208100310191699,356008289837
46431,2018-11-22,13:45:00,PLAN1,MTC,68373748102,208100310191699,351905149071
46432,2018-11-22,13:50:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
46433,2018-11-22,14:00:00,PLAN3,MOC,68373748102,208120276653317,356008289837
46434,2018-11-22,14:00:00,PLAN1,SMS-MO,68373748102,208100310191699,356008289837
46435,2018-11-22,14:00:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
46436,2018-11-22,14:20:00,PLAN3,MTC,68373748102,208100310191699,356008289837
46437,2018-11-22,14:20:00,PLAN1,MTC,65978198280,208100310191699,356008289837
46438,2018-11-22,14:25:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
46439,2018-11-22,14:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
46440,2018-11-22,14:30:00,PLAN1,MOC,65978198280,208100167682477,351905149071
46441,2018-11-22,14:40:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
46442,2018-11-22,14:51:00,PLAN3,MTC,65978198280,208100310191699,356008289837
46443,2018-11-22,15:00:00,PLAN1,MOC,65978198280,208100167682477,356008289837
