,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
185275,2016-01-03,15:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
185276,2016-01-03,15:00:00,PLAN1,MOC,65978198280,208100167682477,356008289837
185277,2016-01-03,15:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
185278,2016-01-03,15:40:00,PLAN3,MOC,65978198280,208100310191699,356008289837
185279,2016-01-03,15:45:00,PLAN1,MTC,65978198280,208100310191699,353297808290
185280,2016-01-03,15:45:00,PLAN3,SMS-MT,67599860569,208100167682477,356008289837
185281,2016-01-03,15:50:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
185282,2016-01-03,16:00:00,PLAN3,MOC,65978198280,208100310191699,353297808290
185283,2016-01-03,16:00:00,PLAN1,MOC,65978198280,208120276653317,356008289837
185284,2016-01-03,16:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
185285,2016-01-03,16:03:00,PLAN3,MTC,68373748102,208100310191699,351905149071
185286,2016-01-03,16:15:00,PLAN3,MOC,65978198280,208100310191699,356008289837
185287,2016-01-03,16:20:00,PLAN1,SMS-MO,68373748102,208100167682477,356008289837
185288,2016-01-03,16:20:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
185289,2016-01-03,16:30:00,PLAN3,MTC,65978198280,208100167682477,356008289837
185290,2016-01-03,16:40:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
185291,2016-01-03,16:46:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
185292,2016-01-03,17:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
185293,2016-01-03,17:20:00,PLAN1,MTC,65978198280,208100167682477,356008289837
185294,2016-01-03,17:30:00,PLAN1,MTC,67599860569,208100310191699,356008289837
185295,2016-01-03,17:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
185296,2016-01-03,17:30:00,PLAN3,MOC,65978198280,208100310191699,351905149071
185297,2016-01-03,17:30:00,PLAN3,MTC,65978198280,208100310191699,353297808290
185298,2016-01-03,17:32:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
185299,2016-01-03,17:44:00,PLAN3,MOC,68373748102,208100310191699,356008289837
185300,2016-01-03,18:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
185301,2016-01-03,18:00:00,PLAN2,MOC,68373748102,208100167682477,356008289837
185302,2016-01-03,18:05:00,PLAN2,SMS-MT,65978198280,208100310191699,353297808290
185303,2016-01-03,18:30:00,PLAN1,MTC,65978198280,208100310191699,356008289837
185304,2016-01-03,18:30:39,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
185305,2016-01-03,18:35:00,PLAN3,MOC,65978198280,208100310191699,356008289837
185306,2016-01-03,18:35:00,PLAN2,MTC,65978198280,208100310191699,351905149071
185307,2016-01-03,19:18:00,PLAN1,MTC,68373748102,208100310191699,356008289837
185308,2016-01-03,19:18:00,PLAN3,MOC,65978198280,208100310191699,356008289837
185309,2016-01-03,19:18:00,PLAN3,MOC,65978198280,208100310191699,356008289837
185310,2016-01-03,19:36:00,PLAN3,MTC,65978198280,208100310191699,356008289837
185226,2016-01-03,1:01:00,PLAN3,MOC,65978198280,208100310191699,351905149071
185227,2016-01-03,1:01:00,PLAN3,MOC,65978198280,208100167682477,356008289837
185228,2016-01-03,1:25:00,PLAN1,MOC,67599860569,208120276653317,356008289837
185311,2016-01-03,20:00:00,PLAN2,SMS-MO,65978198280,208100310191699,356008289837
185312,2016-01-03,20:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
185313,2016-01-03,20:00:00,PLAN2,MTC,68373748102,208120276653317,351905149071
185314,2016-01-03,20:00:00,PLAN2,SMS-MO,65978198280,208100310191699,356008289837
185315,2016-01-03,20:20:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
185316,2016-01-03,20:35:00,PLAN3,MOC,65978198280,208100310191699,351905149071
185317,2016-01-03,20:35:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
185318,2016-01-03,21:00:00,PLAN3,MTC,65978198280,208100167682477,351905149071
185319,2016-01-03,21:00:00,PLAN1,MTC,67599860569,208100310191699,356008289837
185320,2016-01-03,21:00:00,PLAN1,MOC,67599860569,208100167682477,356008289837
185321,2016-01-03,21:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
185322,2016-01-03,21:40:00,PLAN3,MTC,65978198280,208120276653317,356008289837
185323,2016-01-03,21:50:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
185324,2016-01-03,22:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
185325,2016-01-03,22:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
185326,2016-01-03,22:00:00,PLAN1,MTC,68373748102,208120276653317,353297808290
185327,2016-01-03,22:13:00,PLAN3,MOC,65978198280,208100310191699,356008289837
185328,2016-01-03,22:25:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
185329,2016-01-03,22:30:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
185330,2016-01-03,22:30:00,PLAN1,MTC,65978198280,208100310191699,356008289837
185331,2016-01-03,23:15:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
185332,2016-01-03,23:30:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
185333,2016-01-03,23:35:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
185334,2016-01-03,23:40:00,PLAN1,SMS-MO,68373748102,208100167682477,356008289837
185229,2016-01-03,2:00:00,PLAN1,SMS-MO,65978198280,208100310191699,351905149071
185230,2016-01-03,2:00:00,PLAN3,MOC,68373748102,208100310191699,353297808290
185231,2016-01-03,2:41:00,PLAN1,SMS-MO,68373748102,208100310191699,351905149071
185232,2016-01-03,3:18:00,PLAN3,MOC,65978198280,208100167682477,356008289837
185233,2016-01-03,3:50:00,PLAN3,MOC,68373748102,208100310191699,356008289837
185234,2016-01-03,4:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
185235,2016-01-03,6:30:00,PLAN3,MTC,65978198280,208100310191699,351905149071
185236,2016-01-03,7:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
185237,2016-01-03,7:30:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
185238,2016-01-03,7:30:00,PLAN3,MOC,68373748102,208100167682477,356008289837
185239,2016-01-03,7:30:00,PLAN2,MOC,65978198280,208100310191699,356008289837
185240,2016-01-03,7:35:00,PLAN3,MTC,65978198280,208100310191699,351905149071
185241,2016-01-03,7:50:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
185242,2016-01-03,7:55:00,PLAN3,MOC,68373748102,208100167682477,356008289837
185243,2016-01-03,8:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
185244,2016-01-03,8:40:00,PLAN2,MOC,65978198280,208100310191699,356008289837
185245,2016-01-03,8:45:00,PLAN1,SMS-MT,65978198280,208100167682477,351905149071
185246,2016-01-03,9:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
185247,2016-01-03,9:00:00,PLAN1,SMS-MT,67599860569,208100310191699,351905149071
185248,2016-01-03,9:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
185249,2016-01-03,9:30:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
185250,2016-01-03,9:45:00,PLAN3,SMS-MO,68373748102,208100167682477,351905149071
185251,2016-01-03,9:50:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
185252,2016-01-03,9:50:00,PLAN3,MOC,65978198280,208100167682477,356008289837
185335,2016-01-03,,PLAN1,MOC,67599860569,208100167682477,356008289837
185092,2016-01-04,0:00:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
185093,2016-01-04,0:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
185094,2016-01-04,0:01:00,PLAN3,MTC,65978198280,208100310191699,356008289837
185095,2016-01-04,0:08:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
185096,2016-01-04,0:08:00,PLAN1,MTC,68373748102,208100310191699,356008289837
185097,2016-01-04,0:10:00,PLAN3,MOC,65978198280,208100310191699,353297808290
185098,2016-01-04,0:30:00,PLAN3,SMS-MO,68373748102,208100310191699,353297808290
185138,2016-01-04,10:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
185139,2016-01-04,10:00:00,PLAN1,MTC,65978198280,208120276653317,356008289837
185140,2016-01-04,10:15:00,PLAN3,MOC,65978198280,208100310191699,356008289837
185141,2016-01-04,10:25:00,PLAN3,MTC,65978198280,208100167682477,356008289837
185142,2016-01-04,10:40:00,PLAN3,MOC,65978198280,208100167682477,356008289837
