,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
260277,2014-07-11,11:50:00,PLAN1,MTC,65978198280,208120276653317,356008289837
260278,2014-07-11,12:00:00,PLAN1,SMS-MT,65978198280,208100167682477,351905149071
260279,2014-07-11,12:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
260280,2014-07-11,12:10:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
260281,2014-07-11,12:30:00,PLAN3,MOC,67599860569,208100310191699,356008289837
260282,2014-07-11,12:40:00,PLAN3,MOC,68373748102,208120276653317,356008289837
260283,2014-07-11,12:40:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
260284,2014-07-11,13:05:00,PLAN3,MOC,67599860569,208100310191699,356008289837
260285,2014-07-11,13:45:00,PLAN1,SMS-MT,67599860569,208100310191699,356008289837
260286,2014-07-11,14:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
260287,2014-07-11,14:30:00,PLAN3,SMS-MT,67599860569,208100310191699,356008289837
260288,2014-07-11,14:50:00,PLAN3,SMS-MT,68373748102,208100167682477,351905149071
260289,2014-07-11,15:00:00,PLAN1,SMS-MT,65978198280,208100167682477,351905149071
260290,2014-07-11,15:00:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
260291,2014-07-11,15:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
260292,2014-07-11,15:40:00,PLAN3,MTC,65978198280,208100310191699,356008289837
260354,2014-07-11,15:47:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
260355,2014-07-11,16:00:00,PLAN3,SMS-MO,68373748102,208100167682477,351905149071
260356,2014-07-11,16:00:00,PLAN3,MTC,68373748102,208100310191699,353297808290
260357,2014-07-11,16:00:00,PLAN3,MOC,68373748102,208100167682477,353297808290
260358,2014-07-11,16:30:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
260359,2014-07-11,16:30:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
260360,2014-07-11,16:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
260361,2014-07-11,16:47:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
260362,2014-07-11,17:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
260363,2014-07-11,17:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
260364,2014-07-11,17:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
260365,2014-07-11,17:00:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
260366,2014-07-11,17:00:00,PLAN1,MOC,65978198280,208100310191699,351905149071
260367,2014-07-11,17:00:00,PLAN3,MTC,65978198280,208100310191699,351905149071
260368,2014-07-11,17:20:00,PLAN3,MOC,65978198280,208100310191699,356008289837
260369,2014-07-11,17:20:00,PLAN3,MOC,65978198280,208100167682477,356008289837
260370,2014-07-11,17:30:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
260371,2014-07-11,17:38:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
260374,2014-07-11,18:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
260375,2014-07-11,18:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
260376,2014-07-11,18:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
260377,2014-07-11,18:05:00,PLAN1,SMS-MO,68373748102,208100310191699,353297808290
