,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
100613,2017-10-09,3:42:00,PLAN3,MOC,65978198280,208100310191699,351905149071
100614,2017-10-09,3:45:00,PLAN3,MOC,65978198280,208100167682477,356008289837
100615,2017-10-09,4:12:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
100616,2017-10-09,5:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
100617,2017-10-09,5:30:00,PLAN1,MOC,65978198280,208100167682477,351905149071
100618,2017-10-09,5:56:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
100619,2017-10-09,6:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
100620,2017-10-09,7:00:00,PLAN3,MTC,65978198280,208100310191699,353297808290
100621,2017-10-09,7:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
100622,2017-10-09,7:00:00,PLAN1,MTC,65978198280,208100310191699,351905149071
100623,2017-10-09,7:20:00,PLAN3,MOC,65978198280,208100167682477,356008289837
100624,2017-10-09,8:00:00,PLAN1,SMS-MO,65978198280,208100310191699,351905149071
100625,2017-10-09,8:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
100626,2017-10-09,8:30:00,PLAN2,MTC,68373748102,208100310191699,356008289837
100627,2017-10-09,8:45:00,PLAN2,SMS-MO,68373748102,208100310191699,356008289837
100628,2017-10-09,9:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
100629,2017-10-09,9:00:00,PLAN1,MTC,67599860569,208100167682477,353297808290
100630,2017-10-09,9:15:00,PLAN3,MOC,65978198280,208100167682477,356008289837
100631,2017-10-09,9:15:00,PLAN3,MOC,65978198280,208100310191699,356008289837
100632,2017-10-09,9:24:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
100633,2017-10-09,9:25:00,PLAN2,MOC,65978198280,208100310191699,356008289837
100634,2017-10-09,9:30:00,PLAN1,SMS-MT,65978198280,208120276653317,351905149071
100607,2017-10-09,,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
100640,2017-10-09,,PLAN1,SMS-MT,68373748102,208100167682477,356008289837
100654,2017-10-09,,PLAN3,MTC,68373748102,208100310191699,351905149071
100661,2017-10-09,,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
100439,2017-10-10,0:00:00,PLAN2,MTC,68373748102,208100310191699,356008289837
100440,2017-10-10,0:02:00,PLAN1,MTC,65978198280,208100310191699,356008289837
100441,2017-10-10,0:03:00,PLAN3,MOC,65978198280,208100310191699,356008289837
100442,2017-10-10,0:43:00,PLAN2,MTC,65978198280,208100310191699,356008289837
100443,2017-10-10,0:45:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
100444,2017-10-10,0:58:00,PLAN3,MOC,65978198280,208100167682477,351905149071
100445,2017-10-10,0:59:00,PLAN3,MTC,65978198280,208100310191699,356008289837
100472,2017-10-10,10:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
100473,2017-10-10,10:25:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
100474,2017-10-10,10:25:00,PLAN3,MOC,68373748102,208100310191699,356008289837
100475,2017-10-10,10:25:00,PLAN3,MOC,65978198280,208100310191699,356008289837
100476,2017-10-10,10:30:00,PLAN3,SMS-MT,68373748102,208120276653317,356008289837
100477,2017-10-10,10:30:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
100478,2017-10-10,10:31:27,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
100479,2017-10-10,10:37:00,PLAN1,SMS-MO,65978198280,208100310191699,353297808290
100480,2017-10-10,10:40:00,PLAN3,SMS-MT,68373748102,208100310191699,353297808290
100481,2017-10-10,10:45:00,PLAN3,MTC,65978198280,208100310191699,351905149071
100482,2017-10-10,10:59:00,PLAN1,MOC,65978198280,208100310191699,356008289837
100483,2017-10-10,11:45:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
100484,2017-10-10,12:00:00,PLAN2,SMS-MO,65978198280,208100310191699,351905149071
100485,2017-10-10,12:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
100486,2017-10-10,12:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
100487,2017-10-10,12:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
100488,2017-10-10,12:00:00,PLAN2,SMS-MT,65978198280,208100310191699,351905149071
100489,2017-10-10,12:28:00,PLAN3,MOC,65978198280,208100310191699,356008289837
