,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
48280,2018-11-09,20:49:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
48281,2018-11-09,21:00:00,PLAN3,MOC,68373748102,208100310191699,356008289837
48282,2018-11-09,21:30:00,PLAN1,MOC,65978198280,208100310191699,356008289837
48283,2018-11-09,21:30:00,PLAN3,MTC,67599860569,208100310191699,356008289837
48284,2018-11-09,21:30:00,PLAN1,SMS-MO,65978198280,208100310191699,353297808290
48285,2018-11-09,21:43:00,PLAN1,MTC,68373748102,208100167682477,356008289837
48286,2018-11-09,22:00:00,PLAN1,MTC,67599860569,208100310191699,351905149071
48287,2018-11-09,22:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
48288,2018-11-09,22:13:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
48289,2018-11-09,22:21:00,PLAN3,MTC,65978198280,208100310191699,351905149071
48290,2018-11-09,23:30:00,PLAN3,MTC,65978198280,208100310191699,351905149071
48291,2018-11-09,23:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
48292,2018-11-09,23:45:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
48293,2018-11-09,23:56:00,PLAN3,MOC,65978198280,208100167682477,353297808290
48176,2018-11-09,2:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
48177,2018-11-09,2:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
48178,2018-11-09,3:20:00,PLAN3,MTC,68373748102,208100167682477,351905149071
48179,2018-11-09,4:08:00,PLAN3,MOC,68373748102,208100167682477,356008289837
48145,2018-11-09,7:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
48180,2018-11-09,7:00:00,PLAN1,MTC,67599860569,208100167682477,356008289837
48181,2018-11-09,7:00:00,PLAN3,MOC,68373748102,208100310191699,351905149071
48182,2018-11-09,7:00:00,PLAN3,SMS-MT,65978198280,208120276653317,356008289837
48183,2018-11-09,7:30:00,PLAN3,MTC,65978198280,208100310191699,351905149071
48184,2018-11-09,7:30:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
48185,2018-11-09,7:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
48186,2018-11-09,7:40:00,PLAN3,MTC,65978198280,208100310191699,356008289837
48187,2018-11-09,8:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
48188,2018-11-09,8:00:00,PLAN3,MOC,67599860569,208100310191699,356008289837
48189,2018-11-09,8:00:00,PLAN1,SMS-MO,67599860569,208100310191699,356008289837
48190,2018-11-09,8:09:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
48191,2018-11-09,8:30:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
48192,2018-11-09,8:30:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
48193,2018-11-09,8:30:00,PLAN2,MOC,65978198280,208100310191699,351905149071
48194,2018-11-09,8:40:00,PLAN3,MOC,68373748102,208100310191699,356008289837
48195,2018-11-09,8:45:00,PLAN1,MOC,65978198280,208100310191699,356008289837
48196,2018-11-09,9:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
48197,2018-11-09,9:00:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
48198,2018-11-09,9:15:00,PLAN3,MOC,68373748102,208100167682477,356008289837
48199,2018-11-09,9:25:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
48200,2018-11-09,9:29:00,PLAN3,MOC,65978198280,208100167682477,356008289837
