,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
60874,2018-08-13,21:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
60875,2018-08-13,21:00:00,PLAN2,SMS-MO,67599860569,208100310191699,356008289837
60876,2018-08-13,21:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
60877,2018-08-13,21:04:00,PLAN3,MTC,65978198280,208100310191699,351905149071
60878,2018-08-13,21:10:00,PLAN3,MOC,65978198280,208100167682477,356008289837
60879,2018-08-13,21:16:00,PLAN1,MTC,65978198280,208100310191699,351905149071
60880,2018-08-13,21:45:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
60881,2018-08-13,21:56:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
60882,2018-08-13,21:58:00,PLAN3,MOC,65978198280,208100310191699,356008289837
60883,2018-08-13,21:58:00,PLAN3,MTC,65978198280,208100310191699,356008289837
60753,2018-08-13,22:00:00,PLAN2,MTC,65978198280,208100167682477,351905149071
60754,2018-08-13,22:00:00,PLAN1,MTC,65978198280,208100310191699,351905149071
60755,2018-08-13,22:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
60756,2018-08-13,22:01:00,PLAN2,MOC,65978198280,208100310191699,356008289837
60757,2018-08-13,22:17:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
60758,2018-08-13,22:20:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
60884,2018-08-13,22:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
60885,2018-08-13,22:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
60889,2018-08-13,23:00:00,PLAN3,MOC,65978198280,208100167682477,351905149071
60890,2018-08-13,23:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
60891,2018-08-13,23:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
60892,2018-08-13,23:30:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
60893,2018-08-13,23:30:00,PLAN3,SMS-MT,68373748102,208120276653317,356008289837
60894,2018-08-13,23:39:00,PLAN1,MOC,68373748102,208100310191699,356008289837
60895,2018-08-13,23:50:00,PLAN1,MTC,65978198280,208120276653317,356008289837
60775,2018-08-13,2:30:00,PLAN1,MOC,65978198280,208100310191699,356008289837
60776,2018-08-13,2:30:00,PLAN1,SMS-MO,68373748102,208100167682477,356008289837
60777,2018-08-13,3:00:00,PLAN1,MTC,68373748102,208100167682477,351905149071
60778,2018-08-13,3:00:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
60779,2018-08-13,3:45:00,PLAN3,MOC,68373748102,208100310191699,351905149071
60780,2018-08-13,4:40:00,PLAN1,MOC,68373748102,208100310191699,353297808290
60781,2018-08-13,4:40:00,PLAN3,MOC,68373748102,208100310191699,356008289837
60782,2018-08-13,4:50:00,PLAN2,MOC,65978198280,208100310191699,353297808290
60783,2018-08-13,5:10:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
60784,2018-08-13,5:30:00,PLAN3,SMS-MT,68373748102,208100310191699,353297808290
60785,2018-08-13,5:30:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
