,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
248856,2014-09-27,19:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
248857,2014-09-27,19:00:00,PLAN3,SMS-MT,67599860569,208100167682477,356008289837
248858,2014-09-27,19:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
248859,2014-09-27,19:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
248765,2014-09-27,1:00:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
248766,2014-09-27,1:00:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
248767,2014-09-27,1:01:00,PLAN3,MOC,65978198280,208100167682477,351905149071
248768,2014-09-27,1:35:00,PLAN2,MTC,65978198280,208100310191699,356008289837
248769,2014-09-27,1:41:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
248861,2014-09-27,20:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
248862,2014-09-27,20:00:00,PLAN3,MTC,67599860569,208100310191699,356008289837
248863,2014-09-27,20:05:00,PLAN3,SMS-MT,67599860569,208100310191699,356008289837
248864,2014-09-27,20:30:00,PLAN3,MOC,65978198280,208120276653317,356008289837
248865,2014-09-27,20:30:00,PLAN3,MOC,67599860569,208100310191699,351905149071
248866,2014-09-27,20:46:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
248867,2014-09-27,20:55:00,PLAN3,MTC,65978198280,208100310191699,356008289837
248868,2014-09-27,21:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
248869,2014-09-27,21:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
248870,2014-09-27,21:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
248871,2014-09-27,21:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
248872,2014-09-27,21:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
248873,2014-09-27,21:04:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
248874,2014-09-27,21:04:00,PLAN3,SMS-MT,67599860569,208100310191699,353297808290
248875,2014-09-27,21:10:00,PLAN3,MTC,68373748102,208120276653317,356008289837
248876,2014-09-27,21:10:00,PLAN2,MOC,65978198280,208100310191699,356008289837
248877,2014-09-27,21:20:00,PLAN1,SMS-MO,68373748102,208120276653317,351905149071
248878,2014-09-27,21:50:00,PLAN3,MOC,65978198280,208100310191699,356008289837
248881,2014-09-27,22:00:00,PLAN3,MTC,65978198280,208100310191699,351905149071
248882,2014-09-27,22:00:00,PLAN3,MTC,65978198280,208120276653317,356008289837
248883,2014-09-27,22:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
248884,2014-09-27,22:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
248885,2014-09-27,22:50:00,PLAN3,MOC,68373748102,208100310191699,351905149071
248886,2014-09-27,23:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
248887,2014-09-27,23:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
248888,2014-09-27,23:00:00,PLAN3,MOC,68373748102,208100167682477,356008289837
248889,2014-09-27,23:00:00,PLAN3,SMS-MO,65978198280,208120276653317,351905149071
248890,2014-09-27,23:00:00,PLAN3,MTC,65978198280,208120276653317,351905149071
248891,2014-09-27,23:24:00,PLAN2,MOC,67599860569,208100310191699,351905149071
248892,2014-09-27,23:40:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
248770,2014-09-27,2:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
248771,2014-09-27,2:15:00,PLAN3,SMS-MT,68373748102,208120276653317,356008289837
248772,2014-09-27,2:38:00,PLAN1,SMS-MO,68373748102,208100167682477,356008289837
248773,2014-09-27,2:45:00,PLAN3,MOC,65978198280,208100167682477,356008289837
248775,2014-09-27,3:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
248776,2014-09-27,5:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
248777,2014-09-27,6:00:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
248778,2014-09-27,6:15:00,PLAN1,MOC,68373748102,208100167682477,356008289837
248779,2014-09-27,6:30:00,PLAN3,SMS-MT,68373748102,208100310191699,353297808290
248780,2014-09-27,6:40:00,PLAN1,MOC,65978198280,208100310191699,356008289837
248781,2014-09-27,6:50:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
248782,2014-09-27,6:50:00,PLAN1,SMS-MO,67599860569,208100310191699,356008289837
248783,2014-09-27,7:10:00,PLAN3,MOC,68373748102,208100310191699,356008289837
248784,2014-09-27,7:15:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
248785,2014-09-27,7:15:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
248786,2014-09-27,7:30:00,PLAN3,MTC,65978198280,208100310191699,351905149071
248787,2014-09-27,7:35:00,PLAN3,MTC,65978198280,208100310191699,351905149071
248788,2014-09-27,7:50:00,PLAN1,MTC,65978198280,208100310191699,356008289837
248789,2014-09-27,8:00:00,PLAN1,MTC,68373748102,208100310191699,356008289837
248790,2014-09-27,8:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
248791,2014-09-27,8:00:00,PLAN1,MOC,65978198280,208120276653317,356008289837
248792,2014-09-27,8:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
248793,2014-09-27,8:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
