,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
84533,2018-02-21,19:25:00,PLAN1,MOC,65978198280,208100310191699,351905149071
84534,2018-02-21,19:45:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
84482,2018-02-21,1:02:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
84483,2018-02-21,1:06:00,PLAN1,MOC,68373748102,208100310191699,353297808290
84484,2018-02-21,1:17:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
84485,2018-02-21,1:25:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
84486,2018-02-21,1:35:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
84487,2018-02-21,1:37:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
84488,2018-02-21,1:40:00,PLAN2,SMS-MO,65978198280,208100310191699,351905149071
84489,2018-02-21,1:50:00,PLAN3,MOC,65978198280,208100167682477,356008289837
84535,2018-02-21,20:20:00,PLAN3,MOC,65978198280,208100167682477,356008289837
84536,2018-02-21,20:20:00,PLAN1,MOC,65978198280,208100310191699,356008289837
84537,2018-02-21,21:00:00,PLAN1,MTC,65978198280,208100167682477,356008289837
84538,2018-02-21,21:05:00,PLAN1,MOC,65978198280,208100310191699,356008289837
84539,2018-02-21,21:34:00,PLAN3,MOC,65978198280,208100310191699,351905149071
84540,2018-02-21,22:00:00,PLAN2,MTC,65978198280,208100310191699,356008289837
84541,2018-02-21,22:46:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
84542,2018-02-21,23:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
84543,2018-02-21,23:20:00,PLAN1,SMS-MO,65978198280,208100310191699,351905149071
84544,2018-02-21,23:45:00,PLAN3,MTC,65978198280,208100310191699,356008289837
84490,2018-02-21,2:00:00,PLAN3,SMS-MO,68373748102,208120276653317,351905149071
84491,2018-02-21,2:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
84492,2018-02-21,2:05:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
84493,2018-02-21,2:12:00,PLAN3,MOC,65978198280,208100310191699,353297808290
84494,2018-02-21,2:12:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
84495,2018-02-21,2:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
84496,2018-02-21,2:35:00,PLAN3,MOC,68373748102,208100167682477,356008289837
84497,2018-02-21,3:48:00,PLAN1,MTC,65978198280,208100310191699,356008289837
84498,2018-02-21,6:25:00,PLAN1,MOC,65978198280,208100310191699,356008289837
84499,2018-02-21,6:45:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
84500,2018-02-21,9:30:00,PLAN1,MTC,65978198280,208120276653317,356008289837
84506,2018-02-21,,PLAN3,MOC,65978198280,208100310191699,356008289837
84418,2018-02-22,0:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
84419,2018-02-22,0:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
84420,2018-02-22,0:15:00,PLAN3,MOC,65978198280,208100310191699,356008289837
84421,2018-02-22,0:56:00,PLAN1,MTC,65978198280,208100310191699,353297808290
84443,2018-02-22,10:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
84444,2018-02-22,10:50:00,PLAN1,SMS-MT,68373748102,208120276653317,356008289837
84445,2018-02-22,11:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
