,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
281188,2014-02-12,22:24:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
281189,2014-02-12,22:31:00,PLAN1,MTC,65978198280,208120276653317,351905149071
281190,2014-02-12,22:40:00,PLAN3,SMS-MT,67599860569,208100167682477,356008289837
281191,2014-02-12,23:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
281192,2014-02-12,23:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
281193,2014-02-12,23:50:00,PLAN3,MTC,67599860569,208100310191699,351905149071
281129,2014-02-12,2:00:00,PLAN3,MTC,65978198280,208100310191699,351905149071
281130,2014-02-12,2:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
281131,2014-02-12,2:00:00,PLAN3,MTC,67599860569,208100167682477,356008289837
281132,2014-02-12,2:15:00,PLAN1,SMS-MO,65978198280,208100310191699,351905149071
281133,2014-02-12,2:15:00,PLAN1,SMS-MO,65978198280,208120276653317,356008289837
281134,2014-02-12,3:45:00,PLAN1,MOC,68373748102,208100310191699,356008289837
281135,2014-02-12,3:52:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
281136,2014-02-12,3:52:00,PLAN3,MOC,68373748102,208100310191699,356008289837
281137,2014-02-12,4:00:00,PLAN3,MOC,68373748102,208100167682477,356008289837
281138,2014-02-12,4:15:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
281139,2014-02-12,4:27:00,PLAN3,MOC,65978198280,208100310191699,356008289837
281141,2014-02-12,5:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
281142,2014-02-12,5:25:00,PLAN3,MOC,65978198280,208100310191699,353297808290
281143,2014-02-12,7:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
281144,2014-02-12,7:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
281145,2014-02-12,8:00:00,PLAN3,SMS-MO,68373748102,208100310191699,351905149071
281146,2014-02-12,8:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
281147,2014-02-12,9:00:00,PLAN1,MTC,65978198280,208100167682477,356008289837
281148,2014-02-12,9:20:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
281121,2014-02-12,,PLAN3,MTC,65978198280,208100310191699,356008289837
281140,2014-02-12,,PLAN3,MTC,67599860569,208100310191699,356008289837
280976,2014-02-13,0:41:00,PLAN3,MOC,65978198280,208100167682477,351905149071
280977,2014-02-13,0:41:00,PLAN3,MOC,65978198280,208100310191699,353297808290
280978,2014-02-13,0:41:00,PLAN3,MTC,65978198280,208100310191699,356008289837
280979,2014-02-13,0:45:00,PLAN3,MOC,65978198280,208100167682477,356008289837
280980,2014-02-13,0:53:00,PLAN3,SMS-MO,67599860569,208100167682477,353297808290
280981,2014-02-13,0:53:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
281010,2014-02-13,10:03:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
281011,2014-02-13,11:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
281012,2014-02-13,11:30:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
281013,2014-02-13,11:37:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
281014,2014-02-13,12:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
281015,2014-02-13,12:00:00,PLAN3,MTC,65978198280,208100310191699,351905149071
281016,2014-02-13,12:00:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
281017,2014-02-13,12:00:00,PLAN3,MTC,67599860569,208100310191699,356008289837
281018,2014-02-13,12:00:00,PLAN1,MTC,65978198280,208100310191699,351905149071
281019,2014-02-13,12:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
281020,2014-02-13,12:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
281021,2014-02-13,13:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
281022,2014-02-13,13:05:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
281023,2014-02-13,13:11:00,PLAN3,SMS-MT,67599860569,208100167682477,356008289837
281024,2014-02-13,13:15:00,PLAN3,MOC,65978198280,208100310191699,351905149071
281025,2014-02-13,13:20:00,PLAN3,MOC,65978198280,208100310191699,351905149071
281026,2014-02-13,13:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
281027,2014-02-13,13:30:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
281028,2014-02-13,13:30:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
281029,2014-02-13,13:40:00,PLAN1,MOC,68373748102,208120276653317,356008289837
281030,2014-02-13,14:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
281031,2014-02-13,14:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
281032,2014-02-13,14:00:00,PLAN1,MOC,65978198280,208100167682477,356008289837
281033,2014-02-13,14:06:00,PLAN3,MTC,68373748102,208100167682477,356008289837
