,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
41721,2018-12-28,18:00:00,PLAN1,SMS-MT,68373748102,208100310191699,351905149071
41722,2018-12-28,18:01:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
41723,2018-12-28,18:30:00,PLAN3,MTC,65978198280,208100167682477,356008289837
41724,2018-12-28,18:35:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
41725,2018-12-28,18:48:00,PLAN3,MOC,65978198280,208100310191699,356008289837
41726,2018-12-28,18:59:00,PLAN3,MTC,65978198280,208100310191699,356008289837
41727,2018-12-28,19:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
41728,2018-12-28,19:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
41729,2018-12-28,19:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
41730,2018-12-28,19:21:00,PLAN3,MTC,65978198280,208100310191699,356008289837
41731,2018-12-28,19:21:00,PLAN3,SMS-MT,65978198280,208120276653317,356008289837
41732,2018-12-28,19:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
41733,2018-12-28,19:33:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
41734,2018-12-28,19:36:00,PLAN3,SMS-MO,67599860569,208100310191699,351905149071
41637,2018-12-28,1:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
41638,2018-12-28,1:12:00,PLAN2,MTC,68373748102,208100310191699,351905149071
41639,2018-12-28,1:30:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
41735,2018-12-28,20:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
41736,2018-12-28,20:00:00,PLAN3,SMS-MT,67599860569,208100310191699,353297808290
41737,2018-12-28,20:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
41738,2018-12-28,20:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
41739,2018-12-28,20:30:00,PLAN3,MOC,65978198280,208100310191699,351905149071
41740,2018-12-28,20:39:00,PLAN1,MOC,68373748102,208100310191699,351905149071
41741,2018-12-28,20:59:00,PLAN1,MTC,65978198280,208100310191699,353297808290
41742,2018-12-28,21:00:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
41743,2018-12-28,21:00:00,PLAN3,MOC,68373748102,208100167682477,351905149071
41744,2018-12-28,21:12:11,PLAN2,MTC,67599860569,208100310191699,356008289837
41745,2018-12-28,21:15:00,PLAN3,MOC,65978198280,208100167682477,351905149071
41746,2018-12-28,21:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
41747,2018-12-28,21:30:00,PLAN2,SMS-MT,65978198280,208100167682477,356008289837
41748,2018-12-28,21:45:00,PLAN3,MOC,65978198280,208100167682477,356008289837
41749,2018-12-28,21:59:00,PLAN3,MOC,68373748102,208100167682477,356008289837
41751,2018-12-28,22:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
41752,2018-12-28,22:30:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
41753,2018-12-28,22:30:00,PLAN3,MTC,68373748102,208100310191699,351905149071
41754,2018-12-28,22:39:00,PLAN2,SMS-MT,65978198280,208100310191699,356008289837
41755,2018-12-28,22:39:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
41756,2018-12-28,23:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
41757,2018-12-28,23:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
41758,2018-12-28,23:02:00,PLAN3,SMS-MT,67599860569,208100310191699,356008289837
41759,2018-12-28,23:05:00,PLAN3,MOC,65978198280,208100310191699,351905149071
41760,2018-12-28,23:30:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
