,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
152246,2016-09-06,17:02:29,PLAN1,MOC,68373748102,208100310191699,356008289837
152247,2016-09-06,17:30:00,PLAN3,MOC,65978198280,208100167682477,356008289837
152248,2016-09-06,17:30:00,PLAN1,SMS-MT,67599860569,208100310191699,351905149071
152249,2016-09-06,17:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
152250,2016-09-06,17:30:00,PLAN1,SMS-MT,67599860569,208100310191699,356008289837
152251,2016-09-06,17:50:00,PLAN3,MTC,68373748102,208100310191699,356008289837
152252,2016-09-06,18:00:00,PLAN3,MTC,68373748102,208100167682477,351905149071
152253,2016-09-06,18:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
152254,2016-09-06,18:00:00,PLAN1,MOC,65978198280,208100167682477,356008289837
152255,2016-09-06,18:00:00,PLAN1,MTC,67599860569,208100167682477,356008289837
152256,2016-09-06,18:13:00,PLAN3,SMS-MT,65978198280,208120276653317,356008289837
152257,2016-09-06,18:15:00,PLAN3,MOC,65978198280,208100310191699,351905149071
152258,2016-09-06,18:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
152259,2016-09-06,18:30:00,PLAN3,SMS-MO,68373748102,208100310191699,351905149071
152260,2016-09-06,18:30:00,PLAN3,MOC,65978198280,208100167682477,356008289837
152261,2016-09-06,18:45:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
152262,2016-09-06,19:00:00,PLAN2,SMS-MO,68373748102,208100310191699,356008289837
152263,2016-09-06,19:20:00,PLAN3,MTC,65978198280,208100310191699,356008289837
152264,2016-09-06,19:30:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
152265,2016-09-06,19:35:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
152139,2016-09-06,1:01:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
152140,2016-09-06,1:55:00,PLAN2,SMS-MT,65978198280,208100310191699,351905149071
152141,2016-09-06,1:55:00,PLAN3,MOC,65978198280,208100310191699,356008289837
152266,2016-09-06,20:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
152267,2016-09-06,20:00:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
152268,2016-09-06,20:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
152269,2016-09-06,20:00:00,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
152270,2016-09-06,20:15:00,PLAN1,MTC,68373748102,208100310191699,356008289837
152271,2016-09-06,20:15:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
152272,2016-09-06,20:20:00,PLAN3,MTC,67599860569,208100310191699,353297808290
152273,2016-09-06,20:30:00,PLAN3,MOC,67599860569,208100310191699,356008289837
152274,2016-09-06,20:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
152275,2016-09-06,20:45:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
152276,2016-09-06,20:45:00,PLAN1,MOC,68373748102,208100310191699,356008289837
