,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
242030,2014-11-11,17:58:00,PLAN1,MOC,65978198280,208100310191699,351905149071
241920,2014-11-11,18:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
241921,2014-11-11,18:00:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
241922,2014-11-11,18:00:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
241923,2014-11-11,18:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
241924,2014-11-11,18:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
242031,2014-11-11,18:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
242032,2014-11-11,18:00:00,PLAN3,MTC,68373748102,208100310191699,356008289837
242033,2014-11-11,18:00:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
242034,2014-11-11,18:00:00,PLAN3,MOC,67599860569,208100310191699,351905149071
242035,2014-11-11,18:00:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
241925,2014-11-11,18:15:00,PLAN1,MOC,68373748102,208100310191699,356008289837
241926,2014-11-11,18:20:00,PLAN1,SMS-MT,65978198280,208100167682477,356008289837
241927,2014-11-11,18:25:00,PLAN1,MTC,68373748102,208100167682477,351905149071
241928,2014-11-11,18:30:00,PLAN2,MTC,68373748102,208100310191699,356008289837
241929,2014-11-11,18:30:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
241931,2014-11-11,19:11:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
241932,2014-11-11,19:40:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
241933,2014-11-11,19:40:00,PLAN3,MTC,65978198280,208100167682477,353297808290
241424,2014-11-11,19:45:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
241934,2014-11-11,19:45:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
241943,2014-11-11,1:01:00,PLAN3,MOC,65978198280,208100167682477,356008289837
241944,2014-11-11,1:01:00,PLAN1,MTC,65978198280,208100310191699,356008289837
241945,2014-11-11,1:10:00,PLAN3,MOC,65978198280,208100310191699,356008289837
241935,2014-11-11,20:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
241936,2014-11-11,20:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
241937,2014-11-11,20:00:00,PLAN1,SMS-MT,65978198280,208100167682477,351905149071
241938,2014-11-11,20:30:00,PLAN1,MOC,65978198280,208100167682477,356008289837
241939,2014-11-11,20:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
242036,2014-11-11,20:30:00,PLAN1,MOC,65978198280,208100310191699,356008289837
242037,2014-11-11,20:45:00,PLAN3,MOC,68373748102,208100310191699,356008289837
242038,2014-11-11,21:00:00,PLAN1,SMS-MT,68373748102,208100310191699,351905149071
242039,2014-11-11,21:10:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
242040,2014-11-11,21:10:00,PLAN2,MOC,65978198280,208100310191699,351905149071
242041,2014-11-11,21:15:00,PLAN1,SMS-MO,65978198280,208100167682477,356008289837
242042,2014-11-11,21:25:00,PLAN3,SMS-MT,67599860569,208100167682477,356008289837
242043,2014-11-11,21:30:00,PLAN1,MTC,67599860569,208120276653317,356008289837
242044,2014-11-11,21:30:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
242045,2014-11-11,21:30:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
242046,2014-11-11,21:45:00,PLAN3,MOC,65978198280,208100310191699,351905149071
242047,2014-11-11,21:50:00,PLAN1,SMS-MT,65978198280,208100167682477,351905149071
242048,2014-11-11,21:55:00,PLAN3,MTC,67599860569,208100310191699,356008289837
242049,2014-11-11,22:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
242050,2014-11-11,22:00:00,PLAN3,MTC,68373748102,208100310191699,351905149071
242051,2014-11-11,22:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
242052,2014-11-11,22:00:00,PLAN2,MOC,68373748102,208100310191699,351905149071
242053,2014-11-11,22:05:00,PLAN3,MTC,68373748102,208100167682477,356008289837
242054,2014-11-11,22:05:00,PLAN3,SMS-MO,65978198280,208100310191699,353297808290
242055,2014-11-11,22:05:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
242056,2014-11-11,22:10:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
242057,2014-11-11,22:30:00,PLAN3,MOC,67599860569,208100310191699,356008289837
242058,2014-11-11,22:30:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
242059,2014-11-11,22:34:00,PLAN3,MTC,65978198280,208100310191699,356008289837
242061,2014-11-11,23:00:00,PLAN3,MTC,65978198280,208120276653317,356008289837
242062,2014-11-11,23:00:00,PLAN3,SMS-MT,67599860569,208100167682477,356008289837
242063,2014-11-11,23:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
242064,2014-11-11,23:35:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
241946,2014-11-11,2:00:00,PLAN3,SMS-MT,65978198280,208120276653317,356008289837
241947,2014-11-11,2:39:00,PLAN3,MOC,65978198280,208100310191699,356008289837
241948,2014-11-11,3:00:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
241949,2014-11-11,3:10:00,PLAN3,MTC,65978198280,208100310191699,356008289837
241950,2014-11-11,5:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
241951,2014-11-11,5:30:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
241952,2014-11-11,6:45:00,PLAN1,MTC,65978198280,208100310191699,356008289837
241953,2014-11-11,7:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
241954,2014-11-11,7:30:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
241955,2014-11-11,7:45:00,PLAN3,MTC,68373748102,208100310191699,356008289837
241956,2014-11-11,7:45:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
241957,2014-11-11,7:45:00,PLAN3,MOC,65978198280,208120276653317,356008289837
241958,2014-11-11,7:45:00,PLAN1,MTC,65978198280,208100310191699,351905149071
241959,2014-11-11,8:00:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
241960,2014-11-11,8:20:00,PLAN3,MOC,65978198280,208100167682477,351905149071
241961,2014-11-11,8:20:00,PLAN1,MOC,65978198280,208100310191699,356008289837
241962,2014-11-11,8:24:00,PLAN1,MOC,65978198280,208100310191699,351905149071
241963,2014-11-11,8:30:00,PLAN3,MOC,65978198280,208100310191699,351905149071
