,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
76635,2018-04-30,19:00:00,PLAN3,SMS-MT,68373748102,208100310191699,351905149071
76636,2018-04-30,19:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
76637,2018-04-30,19:00:00,PLAN3,MTC,65978198280,208100310191699,351905149071
76638,2018-04-30,19:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
76639,2018-04-30,19:10:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
76640,2018-04-30,19:15:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
76641,2018-04-30,19:30:00,PLAN1,MOC,65978198280,208100310191699,356008289837
76642,2018-04-30,19:41:00,PLAN3,MOC,68373748102,208100310191699,351905149071
76554,2018-04-30,1:01:00,PLAN1,MOC,65978198280,208100310191699,356008289837
76555,2018-04-30,1:01:00,PLAN3,MOC,65978198280,208100310191699,356008289837
76556,2018-04-30,1:01:00,PLAN3,MOC,68373748102,208100310191699,356008289837
76557,2018-04-30,1:30:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
76643,2018-04-30,20:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
76644,2018-04-30,20:00:00,PLAN3,SMS-MO,68373748102,208100167682477,356008289837
76645,2018-04-30,20:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
76646,2018-04-30,20:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
76647,2018-04-30,20:05:00,PLAN3,MTC,65978198280,208100310191699,356008289837
76648,2018-04-30,20:30:00,PLAN3,MOC,65978198280,208100167682477,351905149071
76650,2018-04-30,21:00:00,PLAN1,SMS-MT,68373748102,208100167682477,356008289837
76651,2018-04-30,21:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
76652,2018-04-30,21:00:00,PLAN3,SMS-MT,65978198280,208100310191699,353297808290
76653,2018-04-30,21:00:00,PLAN3,SMS-MO,68373748102,208100310191699,351905149071
76654,2018-04-30,21:00:00,PLAN3,SMS-MO,68373748102,208100167682477,351905149071
76655,2018-04-30,21:00:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
76656,2018-04-30,21:00:00,PLAN1,MOC,65978198280,208100310191699,351905149071
76657,2018-04-30,21:20:00,PLAN2,SMS-MT,68373748102,208100167682477,356008289837
76658,2018-04-30,22:04:00,PLAN2,SMS-MO,65978198280,208100310191699,356008289837
76659,2018-04-30,22:20:00,PLAN3,MTC,65978198280,208100167682477,356008289837
76660,2018-04-30,22:27:00,PLAN3,MOC,65978198280,208100310191699,356008289837
76661,2018-04-30,22:30:00,PLAN3,MOC,65978198280,208100167682477,356008289837
76662,2018-04-30,22:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
76663,2018-04-30,22:30:00,PLAN3,MTC,68373748102,208100310191699,351905149071
76664,2018-04-30,22:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
76665,2018-04-30,22:30:00,PLAN3,SMS-MO,67599860569,208100310191699,356008289837
76666,2018-04-30,22:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
76667,2018-04-30,22:45:00,PLAN3,SMS-MT,67599860569,208100310191699,351905149071
76668,2018-04-30,23:00:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
76669,2018-04-30,23:00:00,PLAN2,MTC,65978198280,208100310191699,351905149071
76558,2018-04-30,2:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
76559,2018-04-30,2:30:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
76560,2018-04-30,2:55:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
76561,2018-04-30,3:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
76562,2018-04-30,4:30:00,PLAN3,MOC,68373748102,208100310191699,356008289837
76563,2018-04-30,6:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
76564,2018-04-30,8:00:00,PLAN3,SMS-MO,68373748102,208100310191699,351905149071
76565,2018-04-30,8:00:00,PLAN2,MTC,65978198280,208100310191699,356008289837
76566,2018-04-30,8:10:00,PLAN3,MTC,65978198280,208100310191699,351905149071
76567,2018-04-30,8:20:00,PLAN3,MTC,65978198280,208100310191699,356008289837
76568,2018-04-30,8:45:00,PLAN3,SMS-MO,65978198280,208100310191699,356008289837
76570,2018-04-30,9:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
76571,2018-04-30,9:00:00,PLAN3,MOC,68373748102,208100310191699,353297808290
76572,2018-04-30,9:00:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
76573,2018-04-30,9:32:00,PLAN3,MOC,65978198280,208100310191699,356008289837
76569,2018-04-30,,PLAN3,SMS-MO,65978198280,208120276653317,356008289837
76588,2018-04-30,,PLAN1,MTC,67599860569,208100310191699,356008289837
76589,2018-04-30,,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
76633,2018-04-30,,PLAN1,SMS-MT,68373748102,208100310191699,351905149071
76649,2018-04-30,,PLAN3,MOC,65978198280,208100310191699,356008289837
76437,2018-05-01,0:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
76438,2018-05-01,0:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
76439,2018-05-01,0:00:00,PLAN3,SMS-MO,67599860569,208120276653317,351905149071
76440,2018-05-01,0:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
76441,2018-05-01,0:00:00,PLAN1,MTC,65978198280,208100310191699,356008289837
76442,2018-05-01,0:01:00,PLAN3,MOC,65978198280,208100310191699,356008289837
76443,2018-05-01,0:01:00,PLAN1,MTC,65978198280,208100310191699,351905149071
76444,2018-05-01,0:01:00,PLAN1,MOC,65978198280,208100310191699,356008289837
76445,2018-05-01,0:05:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
76446,2018-05-01,0:05:00,PLAN3,MTC,65978198280,208120276653317,356008289837
76447,2018-05-01,0:35:00,PLAN3,MOC,65978198280,208100167682477,351905149071
76448,2018-05-01,0:45:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
76456,2018-05-01,10:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
76457,2018-05-01,10:00:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
76458,2018-05-01,10:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
76459,2018-05-01,10:05:00,PLAN1,SMS-MT,65978198280,208100310191699,353297808290
76460,2018-05-01,10:30:00,PLAN3,MTC,65978198280,208100310191699,356008289837
76461,2018-05-01,11:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
76462,2018-05-01,11:26:00,PLAN3,MOC,65978198280,208100310191699,356008289837
76464,2018-05-01,12:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
76465,2018-05-01,12:00:00,PLAN1,MOC,65978198280,208100310191699,351905149071
76466,2018-05-01,12:00:00,PLAN3,MOC,65978198280,208100167682477,351905149071
76467,2018-05-01,12:00:00,PLAN3,MTC,65978198280,208100310191699,351905149071
76468,2018-05-01,12:10:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
76469,2018-05-01,12:30:00,PLAN3,MTC,65978198280,208100310191699,351905149071
76470,2018-05-01,12:40:00,PLAN3,MOC,65978198280,208100310191699,356008289837
76471,2018-05-01,13:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
76472,2018-05-01,13:00:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
76473,2018-05-01,13:00:00,PLAN2,MOC,65978198280,208100167682477,356008289837
76474,2018-05-01,13:05:00,PLAN3,MTC,68373748102,208100167682477,356008289837
76475,2018-05-01,13:15:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
76476,2018-05-01,13:18:00,PLAN3,MTC,65978198280,208100310191699,356008289837
76477,2018-05-01,13:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
76478,2018-05-01,13:30:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
76479,2018-05-01,13:38:00,PLAN3,SMS-MO,65978198280,208120276653317,351905149071
76480,2018-05-01,14:00:00,PLAN3,MOC,65978198280,208100310191699,356008289837
76481,2018-05-01,14:28:00,PLAN3,SMS-MT,68373748102,208100167682477,356008289837
76482,2018-05-01,14:40:00,PLAN3,SMS-MT,67599860569,208100310191699,356008289837
76483,2018-05-01,14:45:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
76484,2018-05-01,15:00:00,PLAN1,MTC,65978198280,208100167682477,356008289837
76485,2018-05-01,15:00:00,PLAN1,MTC,67599860569,208100167682477,356008289837
76486,2018-05-01,15:00:00,PLAN3,MOC,68373748102,208100310191699,351905149071
