,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
52187,2018-10-11,1:00:00,PLAN1,MOC,65978198280,208100310191699,356008289837
52188,2018-10-11,1:00:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
52189,2018-10-11,1:00:00,PLAN3,MOC,65978198280,208100310191699,351905149071
52152,2018-10-11,1:15:00,PLAN3,MOC,65978198280,208100167682477,356008289837
52241,2018-10-11,20:00:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
52242,2018-10-11,20:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
52243,2018-10-11,20:00:00,PLAN1,MTC,68373748102,208100310191699,356008289837
52244,2018-10-11,20:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
52245,2018-10-11,20:15:00,PLAN1,MTC,65978198280,208100310191699,356008289837
52246,2018-10-11,20:30:00,PLAN1,MOC,68373748102,208100310191699,356008289837
52247,2018-10-11,20:30:00,PLAN3,MOC,65978198280,208100310191699,356008289837
52248,2018-10-11,20:41:00,PLAN3,MTC,65978198280,208100310191699,356008289837
52249,2018-10-11,20:45:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
52250,2018-10-11,20:50:00,PLAN3,MTC,65978198280,208100310191699,356008289837
52251,2018-10-11,21:00:00,PLAN3,SMS-MT,65978198280,208100167682477,353297808290
52252,2018-10-11,21:00:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
52253,2018-10-11,21:03:00,PLAN1,MOC,65978198280,208100310191699,351905149071
52254,2018-10-11,21:27:00,PLAN3,SMS-MT,65978198280,208100167682477,356008289837
52255,2018-10-11,21:27:00,PLAN1,SMS-MO,65978198280,208100167682477,351905149071
52256,2018-10-11,21:30:00,PLAN3,MOC,68373748102,208100310191699,351905149071
52257,2018-10-11,21:30:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
52258,2018-10-11,21:37:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
52259,2018-10-11,21:45:00,PLAN3,MTC,65978198280,208100310191699,351905149071
52260,2018-10-11,21:45:00,PLAN3,SMS-MT,65978198280,208100310191699,351905149071
52261,2018-10-11,22:00:00,PLAN3,MTC,65978198280,208100167682477,356008289837
52262,2018-10-11,22:30:00,PLAN3,MOC,65978198280,208100167682477,356008289837
52263,2018-10-11,22:30:00,PLAN3,SMS-MT,65978198280,208100167682477,351905149071
52264,2018-10-11,22:30:00,PLAN3,MTC,68373748102,208100310191699,351905149071
52265,2018-10-11,22:35:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
52266,2018-10-11,22:35:00,PLAN3,MOC,65978198280,208100310191699,356008289837
52267,2018-10-11,22:48:00,PLAN3,SMS-MO,68373748102,208100310191699,356008289837
52268,2018-10-11,23:00:00,PLAN1,MOC,68373748102,208100310191699,356008289837
52269,2018-10-11,23:00:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
52270,2018-10-11,23:30:00,PLAN3,MOC,65978198280,208100167682477,351905149071
52271,2018-10-11,23:30:00,PLAN3,SMS-MO,68373748102,208120276653317,356008289837
