,Date,Time,PLAN,CALL_TYPE,MSIDN,IMSI,IMEI
10416,2019-09-02,17:30:00,PLAN1,MTC,65978198280,208100310191699,351905149071
10417,2019-09-02,17:35:00,PLAN1,SMS-MT,68373748102,208100310191699,356008289837
10418,2019-09-02,17:40:00,PLAN2,SMS-MO,65978198280,208100310191699,356008289837
10419,2019-09-02,17:45:00,PLAN2,SMS-MT,68373748102,208120276653317,351905149071
10420,2019-09-02,17:55:00,PLAN3,MOC,65978198280,208100310191699,356008289837
10421,2019-09-02,18:00:00,PLAN3,SMS-MT,67599860569,208100167682477,356008289837
10422,2019-09-02,18:00:00,PLAN3,MTC,65978198280,208100310191699,356008289837
10423,2019-09-02,18:00:00,PLAN1,SMS-MT,65978198280,208100310191699,356008289837
10424,2019-09-02,18:24:00,PLAN3,MOC,65978198280,208100167682477,356008289837
10425,2019-09-02,18:30:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
10426,2019-09-02,18:34:00,PLAN1,SMS-MT,65978198280,208100310191699,351905149071
10428,2019-09-02,19:00:00,PLAN1,MTC,65978198280,208100167682477,356008289837
10429,2019-09-02,19:00:00,PLAN3,SMS-MO,65978198280,208100167682477,351905149071
10430,2019-09-02,19:00:00,PLAN3,SMS-MT,68373748102,208100310191699,356008289837
10431,2019-09-02,19:10:00,PLAN3,SMS-MO,65978198280,208100167682477,356008289837
10432,2019-09-02,19:10:00,PLAN3,SMS-MO,65978198280,208100310191699,351905149071
10433,2019-09-02,19:35:00,PLAN3,SMS-MT,65978198280,208100310191699,356008289837
10434,2019-09-02,19:45:00,PLAN3,MTC,65978198280,208120276653317,356008289837
10341,2019-09-02,1:00:00,PLAN3,MOC,65978198280,208100167682477,356008289837
10342,2019-09-02,1:00:00,PLAN3,MOC,68373748102,208100310191699,353297808290
10343,2019-09-02,1:01:00,PLAN1,SMS-MO,65978198280,208100310191699,356008289837
10344,2019-09-02,1:30:00,PLAN1,MOC,67599860569,208100310191699,356008289837
10345,2019-09-02,1:30:00,PLAN1,MOC,68373748102,208100310191699,356008289837
